regular_train_reward,ga_guided_train_reward,regular_test_reward,ga_guided_test_reward
61.04316062151632,42.74658485580869,99.1351705105002,100.53629758896398
131.0836582132964,34.116695174256044,212.30972315416355,208.82325968647623
69.36250085653066,190.8133365512705,24.228515641080627,24.05947914143184
72.68571390429604,113.8438110794707,76.47672876019763,77.93034214643392
61.86827960895795,59.090914099012835,47.60981501814262,47.463759556198966
157.3877890808666,145.15047609267083,229.0859990011495,220.6230957216465
123.77277224294608,113.27826471184883,175.53070294688166,170.60248615391768
164.59388054245977,46.960948111522484,24.20985356478428,23.880382093592846
30.91331773990113,146.56250339761147,25.373101139423756,25.217711350381304
152.88523238483228,95.48967150594042,206.32760595055987,208.4513252758196
20.61992652985023,90.39700568630307,74.39911582542578,74.88061804557127
67.65309296971793,110.83920853532354,52.21748100040347,52.86167254719154
38.24394524052534,63.63424043221073,49.67929337016251,49.147108725495556
88.23125141324982,44.973249720132515,77.70915897674402,78.37688222799628
21.148014725637218,143.04411657838432,38.6280030230601,37.838295471325985
116.54290665017061,195.20393661997295,25.27079819338657,24.81177224358469
36.598642230250555,20.489224112440226,24.448293427587192,24.27659125844987
161.48619232562916,107.59107321945889,181.51801804167647,175.34755875775355
103.62000226638925,80.45830331659214,21.505464417053027,21.790144628669484
36.18301891103105,145.28220968133968,106.41534382175135,108.54426607136423
38.34943298376482,70.14313862493277,173.72037271121076,168.3038984039984
26.206718925825555,30.219775057397033,71.05350913424495,71.06008679706667
123.20247728234358,187.42831405973584,44.16916672819183,44.307394467363544
48.75462594232506,75.15959804698079,23.41689477232341,23.492391894277468
158.5308205974652,94.33191859044234,23.196901342678373,22.954938208754882
34.79217141823365,20.782338669465265,35.609013883354756,35.9913566760271
19.229591406910604,59.257371753263506,222.00990649922755,215.96226092427165
40.33452189819314,113.12967273041296,127.807688879225,129.9838429030045
35.50079779722226,19.780640173312282,49.41395140449009,49.15537254426647
34.21943415731358,61.93744496516601,121.35935942568398,122.84770990752808
33.17989988420624,74.75024389424152,45.08718888576223,45.15732538364453
99.60759646352733,142.94254830306645,182.26109468136517,178.70682883022192
121.11796216158083,27.445443213785968,74.04560471560067,75.72008453690682
35.627350323146054,28.583351207811095,119.91674005780676,116.8128851405341
36.75115099316677,68.48177898711695,125.02841600253876,125.34578136481701
63.32458804407952,144.29414138263417,119.77242797778885,116.6374287968654
32.268127798437845,106.75975498396453,73.19882007688727,73.85314702146877
157.1503510065656,146.884852059206,181.31918621541737,178.50307792330466
152.7229680397559,111.10627301281485,104.3663917396654,105.5079146464067
119.8946563069386,105.13633469309826,178.74325568104842,178.7482536906267
18.237152574323652,54.3727332518773,25.035983742319175,24.66049399390514
20.61774817533359,34.45195811270537,103.02397673112839,103.39742436023556
24.011514739095563,41.2208173744622,174.7161923945469,174.04253193672804
23.702131097169293,186.50595866877885,35.82891644081498,35.57317858869331
85.20184394756181,154.19691111325594,225.32048110432112,216.08703392837003
128.22354033363908,157.28438433134835,98.66171860358406,100.74195022550785
30.528581468717796,20.95701385827702,38.695021188257,38.764606568969256
59.668728143861514,85.51926655544088,218.6497610375926,208.01759873548244
46.550833025524376,39.95305279945155,47.29299666804629,47.14425404928891
45.538309507664415,52.385710937174935,69.83703532583436,70.955901129502
22.292261226317212,85.66037947143147,95.19710212216526,96.37549909702045
45.83461568385656,20.93216438868063,68.47317500563166,70.28430868488084
32.98044581500511,59.96286598040681,34.63309865598658,34.3087190221384
103.12176795991132,36.16257137878385,53.53473267556648,54.50095295619879
72.11204848430313,118.05368380738842,110.08862302936473,108.75245847175583
89.43801748367642,63.405410553805055,124.28095815643931,125.57764719615248
95.56775347839647,41.13451014584069,71.25800117066741,71.45503330717447
50.88278480632475,30.617839609318274,218.7944931009642,207.7090196387034
50.00940954833826,86.6773767737798,130.32635755546278,131.62364405785377
27.11529246209144,45.19342994204972,98.7590903391411,100.69533511067317
49.89511541483284,151.91012731465403,58.974895489439206,58.98683270945555
36.822649964421615,193.94719817114338,94.97159013484786,96.08990613987658
34.21084827985318,194.11226999431068,221.60681266752528,220.82816314612816
154.79708482584385,192.6188475641336,160.52416252408293,163.17089835592634
30.534496165490822,151.55472842804718,21.829905127482068,21.658570061489026
21.65978933733923,106.35318445256341,124.75896488362336,122.98459858057139
47.01969848181221,31.40872613435968,167.17340857263721,167.0880138471274
126.24665524610893,118.73432295065408,59.158410599291415,59.49301650898977
18.576178612451237,48.215905241259875,79.01787141687106,80.16200321008648
156.67179908673012,23.852571882672404,60.089764536027204,59.8136633450312
63.63494145582195,36.2741073755884,217.73718255557753,223.05978379540383
22.474990394893265,59.84068784761153,38.341733886881094,37.479085579151345
31.10421842999347,53.27639558550663,49.25203631771993,49.00186603669261
27.575326176190764,108.45226322989461,57.90445684261415,58.06901967063533
89.00630685840275,29.040930378603644,229.28571180421153,220.583548984281
83.7863999275961,19.924935259196786,69.22134009153432,70.02277413229257
49.98914837351615,29.107896253971948,79.90104424386395,79.50526011121141
83.3278731077692,105.32564628115553,49.33601850753019,48.87865021755201
44.42476739907902,188.69574701865673,116.24024429165328,118.3433171476581
45.44086806039038,65.2467410047523,106.10884987924716,105.13321229309872
32.84283173142036,19.180243721097124,178.6260773347006,179.07910846571286
45.40075049407707,149.40337350452373,55.790550825391406,55.86496798092013
133.06597058184036,28.34336936129455,34.513997907141395,34.400329882176216
23.120996131313426,19.37484617338754,175.2350335954797,170.46318105189033
54.03197630801758,28.845581213075683,176.36462405876614,177.2319616281136
