episode,Regular_reward_mean_5seed_raw,Regular_reward_mean_5seed_smoothed_roll100,GA-guided_reward_mean_5seed_raw,GA-guided_reward_mean_5seed_smoothed_roll100,PSO-guided_reward_mean_5seed_raw,PSO-guided_reward_mean_5seed_smoothed_roll100
1937,134.662343,113.526262,169.673750,140.715594,169.250081,140.702602
1938,156.004462,113.702894,197.821453,140.939605,197.857658,140.933284
1939,127.312800,113.548963,167.745064,140.638758,167.307682,140.633133
1940,152.061522,113.851159,191.916343,140.942308,191.594661,140.937355
1941,135.144159,113.903160,170.398073,140.952736,169.178435,140.936252
1942,111.606991,113.550157,133.187915,140.466706,133.512198,140.467291
1943,62.007690,113.577420,74.448564,140.535078,74.339842,140.540173
1944,82.048850,114.032966,95.376908,141.103804,94.287701,141.125732
1945,153.452385,114.558633,195.111014,141.899731,197.398237,141.922654
1946,150.721095,113.963643,190.127145,141.093239,190.990249,141.096882
1947,108.662055,113.266245,136.265430,140.169377,135.908246,140.169309
1948,79.270793,113.054380,97.338388,139.853592,96.188218,139.850075
1949,175.878572,113.109268,229.584375,139.872861,229.030725,139.883322
1950,88.564720,112.013038,108.567040,138.347284,107.939539,138.363272
1951,165.575698,111.785559,208.182673,138.023201,208.327939,138.041390
1952,109.711779,111.410512,134.950273,137.477466,135.677531,137.490921
1953,113.938120,111.224362,140.025547,137.228654,140.100920,137.246442
1954,118.659317,111.463447,145.799738,137.553059,146.679660,137.570658
1955,86.271109,111.698684,103.865845,137.869138,104.461826,137.886404
1956,131.852605,112.008030,164.623009,138.287344,165.472152,138.280811
1957,141.865536,111.433968,180.553533,137.551679,180.922677,137.528882
1958,62.654443,111.894154,71.317222,138.046930,70.852148,138.033355
1959,95.960481,111.805512,114.251096,137.945628,113.809725,137.928383
1960,100.564917,111.610509,123.613007,137.703947,122.622056,137.680889
1961,102.416355,112.170195,128.929617,138.391989,129.521294,138.380735
1962,77.406993,112.536382,91.864176,138.829355,92.078962,138.822412
1963,94.380598,113.441681,116.298829,140.014622,114.261928,140.008100
1964,160.445747,114.063787,207.525425,140.824769,207.298585,140.852320
1965,57.528985,113.229700,68.766632,139.676302,68.747528,139.697181
1966,103.199028,113.770296,131.741413,140.334464,131.950011,140.345566
1967,122.913671,113.860658,155.859246,140.408169,154.762295,140.403430
1968,188.048930,113.119503,243.659955,139.397521,244.888551,139.408346
1969,133.789659,112.519227,168.857950,138.574430,169.782493,138.580159
1970,48.531779,113.023362,54.397817,139.277411,54.854784,139.286507
1971,114.292547,113.301833,140.917466,139.653589,142.123303,139.664938
1972,92.610978,113.464100,117.093731,139.915635,117.667374,139.929099
1973,206.158107,114.000961,270.477529,140.643240,269.661306,140.642486
1974,51.240680,113.236892,57.499849,139.535586,57.438447,139.547086
1975,91.521968,113.719993,111.011571,140.171276,111.931646,140.165668
1976,111.545597,114.582351,136.431401,141.355838,135.676076,141.349330
1977,164.244497,114.618698,211.912917,141.339915,212.759186,141.338824
1978,115.917478,114.247978,147.897074,140.793506,146.916886,140.789022
1979,113.881047,113.858139,147.475248,140.237624,148.316036,140.245316
1980,78.607376,114.006971,94.665018,140.327441,94.035445,140.341882
1981,69.511342,114.274267,83.513807,140.695385,83.322612,140.715174
1982,118.911269,114.104650,142.996531,140.471246,144.457275,140.493182
1983,122.977859,113.714025,156.903670,139.971491,156.972784,139.980366
1984,107.016268,113.621330,128.112714,139.766901,129.423408,139.784242
1985,127.393206,114.225618,156.304108,140.620232,154.889563,140.604490
1986,57.146033,113.761779,64.097051,139.992288,64.479523,139.989553
1987,59.116688,114.356453,72.363554,140.728776,73.229471,140.747450
1988,45.435003,114.949100,50.661014,141.438333,50.884461,141.445323
1989,163.144756,115.478780,212.416572,142.095641,211.090648,142.112076
1990,157.808932,114.724040,203.153780,141.027333,201.654074,141.063441
1991,42.969563,114.177456,48.482526,140.249549,48.362814,140.299871
1992,126.796336,115.292727,155.838327,141.638550,156.631415,141.702705
1993,107.386428,115.192410,132.969050,141.517835,130.964245,141.572727
1994,129.799281,115.091049,161.468332,141.342051,160.204187,141.424742
1995,130.022588,114.664470,165.041994,140.773102,165.175101,140.874793
1996,90.859505,114.129976,109.822849,140.031892,109.926049,140.130524
1997,73.614255,114.181133,90.044383,140.076709,89.038854,140.169108
1998,102.387576,115.079248,121.717536,141.211304,121.213886,141.350618
1999,132.642226,115.222980,161.440247,141.401768,161.414006,141.551854
2000,160.378120,115.038674,201.047289,141.154561,200.387560,141.303501
2001,133.493944,115.105425,168.957257,141.236449,169.124887,141.388710
2002,144.495868,115.023235,183.189526,141.043571,184.576760,141.208941
2003,71.348865,114.968956,85.843613,140.925547,85.457736,141.069115
2004,65.792936,115.500146,76.641123,141.630015,76.845457,141.776315
2005,164.142741,116.116799,207.392652,142.378910,208.299044,142.532205
2006,130.871266,115.860753,160.270066,142.016311,159.348719,142.165280
2007,114.980557,115.254930,142.920629,141.248831,143.936113,141.403092
2008,91.495813,115.325804,115.503913,141.266958,115.848870,141.406285
2009,121.473050,115.981518,148.022711,142.060105,147.480284,142.200128
2010,121.995792,115.894890,148.227146,141.920313,149.047137,142.074807
2011,68.172178,115.307781,78.688559,141.169834,78.552421,141.311883
2012,66.939515,116.348879,77.121687,142.505447,76.952598,142.661616
2013,130.865963,116.123022,162.090578,142.227318,161.934377,142.380062
2014,110.361956,115.305988,133.937497,141.154824,133.058549,141.310922
2015,120.693882,115.182279,147.421314,140.984946,148.859829,141.150649
2016,129.325760,116.030513,160.684063,142.091146,160.032486,142.231613
2017,141.665867,115.649428,173.646350,141.577317,175.610103,141.720391
2018,52.079841,115.613352,58.542385,141.537100,58.323120,141.647283
2019,146.026571,117.046050,178.484158,143.439219,179.320812,143.541007
2020,74.834355,116.315105,87.557617,142.477790,87.081039,142.570281
2021,123.665291,116.622282,155.267629,142.911571,156.874056,143.000136
2022,108.958085,116.676204,131.739260,142.930278,132.512677,143.004909
2023,103.086779,116.311090,128.476110,142.455018,128.589918,142.527985
2024,84.007932,116.262035,99.754270,142.305144,98.119061,142.397155
2025,173.446191,116.464977,216.082623,142.542056,216.214256,142.652400
2026,183.861034,115.833529,231.960309,141.744555,228.669962,141.863773
2027,99.033970,115.414921,121.698902,141.173140,122.435443,141.346152
2028,159.885709,115.950795,205.078030,141.817448,205.745168,142.004169
2029,113.774500,115.526101,138.346507,141.194583,138.226076,141.373743
2030,98.884020,115.904785,122.868935,141.623975,123.239372,141.812621
2031,101.786283,116.185347,121.663033,141.953114,120.511233,142.127566
2032,122.796639,116.692409,148.565890,142.599981,149.441037,142.788153
2033,100.778513,116.853387,116.549930,142.817008,115.356612,143.003932
2034,137.282903,116.933379,172.747787,142.944072,174.764693,143.139464
2035,151.612574,117.276355,187.040266,143.346818,186.421994,143.533841
2036,90.257402,117.081137,112.155473,143.132526,111.344149,143.324542
2037,152.325486,117.535567,192.074800,143.685881,192.318255,143.894758
2038,140.611400,117.814027,167.736765,144.006851,167.842540,144.218928
2039,157.532392,117.981745,198.100130,144.292943,197.729882,144.498911
2040,157.261614,118.102361,192.959099,144.381639,191.484336,144.584273
2041,99.843888,117.613828,121.795085,143.768925,122.282363,143.990351
2042,114.333249,117.461162,140.025071,143.536228,140.800420,143.761048
2043,107.562286,117.112882,131.321168,143.053626,132.895729,143.274759
2044,134.615551,117.639881,174.969691,143.731192,173.979942,143.946292
2045,93.953351,118.002298,114.461755,144.145233,114.821010,144.358078
2046,80.981371,118.462256,97.740957,144.747051,98.232915,144.957622
2047,87.475475,119.192441,104.686932,145.598031,103.984922,145.821360
2048,84.759619,119.365772,99.265279,145.861236,99.512910,146.093129
2049,66.255634,119.868704,77.026721,146.531028,77.025668,146.765191
2050,65.816794,119.924711,76.158719,146.570763,75.751343,146.802649
2051,128.070962,120.582705,153.609170,147.399302,153.281070,147.642896
2052,91.096770,120.682087,110.069068,147.578068,111.229634,147.832890
2053,137.846692,121.623521,172.466021,148.781178,172.522501,149.028504
2054,142.182968,122.162534,177.407632,149.423984,178.254301,149.657029
2055,117.205695,122.449874,145.686490,149.731414,143.902524,149.965701
2056,74.446438,122.961300,91.056499,150.304612,90.279261,150.573738
2057,187.884127,123.153884,230.078626,150.530082,231.369952,150.813459
2058,53.790227,122.951591,61.187051,150.328970,60.354901,150.595056
2059,76.460235,122.838502,90.082988,150.202112,89.060325,150.464418
2060,156.533439,123.174692,192.417190,150.629816,192.606641,150.919142
2061,139.035113,122.932297,172.666234,150.340936,173.688983,150.624030
2062,167.936887,123.283548,210.390882,150.804243,210.647824,151.077793
2063,156.591191,122.771314,197.313461,150.115575,198.683903,150.390925
2064,77.036990,122.448000,92.678761,149.698607,91.784718,149.955640
2065,111.588677,122.609296,134.582846,149.849876,133.586053,150.118734
2066,112.235139,122.697115,139.111914,149.951377,137.736411,150.230596
2067,48.798210,122.378395,54.794414,149.503919,55.253814,149.794165
2068,128.021299,122.762015,161.350926,149.994808,162.069876,150.270866
2069,184.203211,122.587517,239.155956,149.714055,240.417289,149.981171
2070,76.378891,122.034577,92.015674,148.907931,92.697855,149.141543
2071,130.519255,122.717857,167.122045,149.762241,168.539422,149.987955
2072,146.297070,122.363283,189.854257,149.189492,189.006114,149.407808
2073,129.751141,121.628236,159.712113,148.112115,160.121245,148.337229
2074,99.550801,121.289448,121.068844,147.642123,119.296714,147.856802
2075,177.757828,121.671076,229.467751,148.062379,230.297829,148.307868
2076,115.180225,120.465267,134.839167,146.434469,134.625508,146.665929
2077,127.172571,120.563683,157.271933,146.570265,157.778962,146.826246
2078,76.933531,120.466102,92.308909,146.432128,92.546301,146.678204
2079,128.764230,121.097153,156.456941,147.234262,157.972557,147.471356
2080,105.336995,121.626466,131.459449,147.854538,131.364733,148.080776
2081,52.549627,121.453438,61.099921,147.545939,61.123395,147.774163
2082,79.848741,122.434720,93.021045,148.771545,93.175605,148.994246
2083,113.708358,123.092154,136.444646,149.589615,137.360431,149.807869
2084,167.445095,122.589766,213.445846,148.979821,211.448221,149.180556
2085,81.009337,122.291183,93.509648,148.510120,93.395868,148.734916
2086,116.613427,123.591392,137.745860,150.168230,140.269218,150.417131
2087,118.381410,123.974805,143.319221,150.709409,143.016775,150.932905
2088,98.402942,124.872833,116.391808,151.894087,117.559751,152.146250
2089,87.670792,125.445381,105.585841,152.607957,106.227147,152.827578
2090,103.150501,125.556506,125.375348,152.713143,125.297050,152.930472
2091,154.496669,124.927093,187.382594,151.899997,188.646247,152.123520
2092,116.764644,124.809026,143.766855,151.780743,143.633639,151.984926
2093,97.250321,125.184984,115.390650,152.250246,116.165668,152.458449
2094,87.141360,125.539863,104.573478,152.754373,105.209292,152.939604
2095,76.573203,125.862559,90.920939,153.145557,90.748256,153.320570
2096,95.975225,126.364433,114.304579,153.772646,113.784446,153.948881
2097,163.425743,127.511754,203.503883,155.275008,207.189867,155.461269
2098,116.760761,126.764731,140.763873,154.265343,141.337429,154.422167
2099,114.211672,127.394297,136.719579,155.085222,136.578753,155.231256
2100,167.053190,127.866933,209.236073,155.735236,208.908411,155.878765
2101,125.274965,127.173107,149.669478,154.824805,151.147989,154.970795
2102,139.068002,126.919924,171.387177,154.488946,170.594162,154.617548
2103,124.467808,126.529542,156.290377,153.942043,156.177713,154.075005
2104,127.458225,126.318076,151.530656,153.661904,152.434497,153.792927
2105,138.538176,125.841211,171.132733,153.006441,171.606549,153.117339
2106,70.288921,125.931201,83.522053,153.046754,83.129895,153.158452
2107,122.067992,126.710133,144.733326,153.997061,144.255473,154.115100
2108,157.067221,126.798669,194.818587,154.161716,195.233108,154.282775
2109,112.810299,126.903931,134.043551,154.247721,134.948211,154.374042
2110,63.284805,126.699169,73.179221,154.035761,72.754684,154.151470
2111,172.282028,126.857880,212.249901,154.216638,213.525761,154.336552
2112,44.353818,126.902746,49.308794,154.326262,48.797227,154.426743
2113,49.162537,127.332867,54.841106,154.867495,55.020347,154.949185
2114,97.991098,128.121201,116.949738,155.837436,117.031279,155.921415
2115,205.517274,128.447644,258.041317,156.240744,256.956184,156.325176
2116,91.217189,126.827706,109.301190,154.137962,108.910344,154.240927
2117,138.058277,126.936990,169.624630,154.271921,168.299312,154.398516
2118,195.349682,126.580829,248.754284,153.758681,247.695438,153.908251
2119,72.932099,125.551185,82.341220,152.385832,82.248218,152.558763
2120,105.551998,125.802463,130.935712,152.748519,130.066590,152.918126
2121,129.057520,126.484782,157.138301,153.573732,157.351341,153.753105
2122,72.446637,126.717794,84.213357,153.909957,84.820258,154.082936
2123,98.181297,127.332786,113.488675,154.683138,115.506914,154.851437
2124,104.302176,127.214728,123.445476,154.545398,123.643590,154.693367
2125,110.301375,127.515210,136.332506,154.931418,137.351505,155.072254
2126,142.000217,127.757258,174.818825,155.183912,176.907888,155.312441
2127,152.621344,127.385119,186.129735,154.697663,188.237137,154.816947
2128,117.416340,127.142032,142.791519,154.409129,142.702632,154.494845
2129,151.642942,126.985137,181.285671,154.212035,182.113844,154.299485
2130,126.940239,125.996412,155.782865,152.988541,154.733822,153.058644
2131,152.492444,125.584413,186.349721,152.423627,186.570005,152.504404
2132,138.894469,124.948471,170.268555,151.586599,171.018908,151.671373
2133,108.777694,124.637594,129.256332,151.131202,128.909761,151.220434
2134,171.580477,124.460382,213.022365,150.948332,214.202441,151.038786
2135,132.090734,123.202925,165.611132,149.325686,165.492132,149.408676
2136,135.700475,123.636622,167.490903,149.824508,168.365748,149.923481
2137,180.171486,123.352834,224.171867,149.472512,224.735211,149.565371
2138,157.383126,123.224831,196.345918,149.262909,195.840886,149.341356
2139,169.594080,122.952272,206.969778,148.856052,206.266075,148.944088
2140,108.408301,122.741284,131.687661,148.542749,132.092061,148.649115
2141,84.577309,122.835985,98.525431,148.648580,99.352155,148.749289
2142,79.505177,122.474861,91.764853,148.221331,92.171515,148.311526
2143,160.262173,122.756808,199.077753,148.591983,200.049024,148.668817
2144,170.857249,122.213034,216.373746,147.823887,215.158462,147.887142
2145,139.949161,122.020781,174.643549,147.484256,174.775449,147.563393
2146,153.999916,121.912825,182.839053,147.279848,184.606698,147.365880
2147,104.808508,121.792791,131.007390,147.190487,131.161845,147.251597
2148,135.052830,121.890345,166.244424,147.268557,166.719136,147.335385
2149,71.856420,121.708540,81.000234,147.003465,80.771449,147.047578
2150,131.616136,122.025223,159.012626,147.445968,159.776036,147.495254
2151,138.009182,122.081292,171.485845,147.509526,172.280518,147.558913
2152,185.240114,121.478522,230.380021,146.691780,230.790981,146.723273
2153,191.748019,121.660406,236.746613,146.903101,235.374989,146.927575
2154,170.916963,120.924318,208.150653,145.902379,209.121558,145.953616
2155,168.348295,120.330488,203.006318,145.115214,204.706224,145.155150
2156,93.704905,119.552702,113.603466,144.183845,114.251280,144.209959
2157,167.654749,120.089247,209.967412,144.830137,209.529656,144.857300
2158,42.481326,119.396269,48.501239,143.867788,47.291140,143.885070
2159,110.079242,120.272450,132.853367,144.959495,134.532765,144.986074
2160,132.293993,120.473384,163.529253,145.201721,163.095439,145.207694
2161,174.160152,120.922588,218.996866,145.629628,219.065263,145.643522
2162,116.713569,120.081393,141.524080,144.470415,141.960954,144.476971
2163,124.259744,120.197003,155.616709,144.586320,155.155474,144.592682
2164,93.166553,120.454417,107.805660,144.832422,108.094139,144.821244
2165,120.370584,120.679099,144.732961,145.134377,144.772247,145.106714
2166,80.363199,120.114196,94.366143,144.391883,94.093302,144.369931
2167,87.160219,121.335056,103.883261,146.027554,102.923855,145.981759
2168,110.571508,122.029180,133.275660,146.871345,133.100403,146.832924
2169,128.909163,122.235372,158.543556,147.119936,156.454488,147.081809
2170,144.706868,122.306726,177.446677,147.185738,177.339082,147.159038
2171,95.061840,121.551860,109.847105,146.216035,110.524653,146.181138
2172,72.792368,122.048044,82.116574,146.871897,81.948251,146.820181
2173,95.872357,121.751904,112.712949,146.542332,112.078511,146.493608
2174,137.713599,122.519215,163.094404,147.506972,164.403408,147.441745
2175,57.176985,121.969831,66.676790,146.844019,66.103905,146.769963
2176,125.021756,122.781655,148.418771,147.831024,150.657197,147.744331
2177,117.414530,123.154176,143.458140,148.295786,142.974700,148.200020
2178,140.038582,123.168172,172.522329,148.249604,171.861548,148.156150
2179,181.695539,122.536340,218.484570,147.441050,218.914578,147.360766
2180,88.034231,121.776365,100.599571,146.488879,100.703391,146.407373
2181,150.677820,122.161214,183.660497,147.041897,183.131764,146.954140
2182,145.592181,121.718197,174.828053,146.492412,174.537876,146.413857
2183,63.469556,121.458433,75.465241,146.153978,74.629084,146.071357
2184,137.586775,121.982813,166.475759,146.755567,166.884202,146.677849
2185,211.030234,121.574583,259.320645,146.225946,261.617388,146.126438
2186,154.954664,120.717348,191.863741,145.121447,191.846638,144.992333
2187,208.184203,120.752962,261.786993,145.135203,264.351277,145.001330
2188,155.657762,120.633583,187.778863,144.935792,185.692601,144.757275
2189,98.783274,120.145704,116.104433,144.332868,116.516455,144.183405
2190,40.209292,121.072339,44.060706,145.498131,44.601882,145.337972
2191,142.689875,121.467115,175.457227,145.968797,174.786866,145.804131
2192,154.360519,120.834784,190.717176,145.106995,190.985893,144.952736
2193,132.738197,120.907795,165.803300,145.201641,164.281185,145.032698
2194,119.410950,120.560461,143.691954,144.740229,143.305964,144.593812
2195,126.760608,120.581466,153.629813,144.741782,153.579350,144.604896
2196,210.707316,120.117874,264.540729,144.144129,265.023197,144.015405
2197,88.723436,118.676677,102.537456,142.252151,103.279700,142.124330
2198,179.717351,119.197306,222.751707,142.912559,222.246346,142.764209
2199,161.475330,118.310959,201.720971,141.804610,201.329663,141.642809
2200,97.670517,118.008359,118.192999,141.331851,118.111314,141.175032
2201,99.956752,117.872154,116.083593,141.108014,115.823288,140.949654
2202,100.029760,117.926748,116.696872,141.200844,116.339883,141.033596
2203,103.321212,118.325424,128.276493,141.691472,127.969965,141.528669
2204,79.771699,117.858378,85.984287,141.084380,84.875635,140.935615
2205,147.537220,118.112457,175.164079,141.431874,175.717881,141.305444
2206,148.182113,118.196157,178.552706,141.568597,178.794729,141.442260
2207,130.921579,117.445943,161.198875,140.606907,161.022936,140.472924
2208,167.593438,116.970941,203.419070,139.925558,204.359846,139.802874
2209,92.334038,116.319324,112.847529,139.110748,112.690947,138.979977
2210,79.155971,116.237621,91.266953,138.992851,91.262945,138.873132
2211,176.768628,116.676494,223.212318,139.572739,222.544817,139.462990
2212,87.365904,116.422834,103.432065,139.168020,101.041438,139.052703
2213,127.995932,116.565360,151.835245,139.296937,152.243351,139.221621
2214,130.635346,116.875985,157.280563,139.698933,157.407396,139.626077
2215,43.523548,116.825381,47.763097,139.599327,48.531270,139.531222
2216,102.145530,116.971689,122.697030,139.768630,124.669260,139.694730
2217,102.442159,116.752189,118.300630,139.469385,119.272771,139.380054
2218,92.385287,116.637743,111.469402,139.317710,112.746690,139.234645
2219,98.059904,116.143881,118.609921,138.666621,118.184502,138.569967
2220,173.783926,115.829667,213.457044,138.235481,213.564461,138.148969
2221,152.358718,115.516886,190.760823,137.841681,190.334504,137.781644
2222,133.945814,115.698099,161.531417,137.983617,161.670330,137.951148
2223,86.375528,115.985260,99.714693,138.369266,99.699933,138.344612
2224,134.350413,116.186890,162.047450,138.560447,161.532219,138.542173
2225,134.506162,115.924676,161.581954,138.220129,161.370234,138.216553
2226,104.786263,115.573474,126.193888,137.749076,127.358464,137.758166
2227,128.312700,116.779622,157.276314,139.270616,156.027006,139.274158
2228,101.726791,116.546336,123.082158,138.924010,123.166606,138.953747
2229,52.770442,117.448647,58.936268,139.997718,58.029744,140.038915
2230,85.740348,117.787699,99.291445,140.421843,99.309799,140.475310
2231,88.898216,117.897364,102.646977,140.529214,103.266961,140.589669
2232,107.806834,118.308954,124.728792,141.015269,125.925008,141.055498
2233,91.056441,118.365505,110.969374,141.065707,110.744915,141.100741
2234,45.834803,118.608225,50.757740,141.326276,51.191486,141.380858
2235,175.460405,119.382527,215.493359,142.284533,216.972605,142.333272
2236,107.321661,118.608761,132.291321,141.306520,132.554688,141.345726
2237,167.371282,118.531419,203.211478,141.124038,202.333774,141.165130
2238,130.127218,118.161509,155.660300,140.637678,156.114037,140.684574
2239,148.495219,117.879647,175.639432,140.271173,176.768823,140.310053
2240,117.878454,118.013096,142.270730,140.496509,142.109492,140.513383
2241,48.464890,117.779953,55.800542,140.143283,55.575773,140.184047
2242,107.699840,118.388075,128.830062,140.882251,127.900622,140.932721
2243,105.884771,118.683155,122.268175,141.232004,121.881598,141.297816
2244,151.631929,118.260174,182.410595,140.736003,182.783526,140.811932
2245,129.153637,117.727031,154.202750,140.075745,155.024089,140.155914
2246,141.996490,117.670907,173.903044,139.959533,173.178473,140.034322
2247,114.563947,117.120262,138.814351,139.229552,139.540646,139.318254
2248,116.872297,116.641761,139.735185,138.592911,137.938394,138.681973
2249,103.524705,116.278543,125.250575,138.107678,125.539087,138.213097
2250,137.223008,117.112634,165.368430,139.118291,166.141868,139.247363
2251,77.732217,117.356211,89.711236,139.380809,88.716601,139.486939
2252,203.428489,117.693446,251.512144,139.805916,251.221174,139.912061
2253,118.139285,116.239543,136.674340,137.928057,137.979085,138.034881
2254,111.533951,117.034124,129.434161,138.951855,129.274888,139.067190
2255,90.569625,117.722711,109.869461,139.900866,110.187210,140.004242
2256,147.359439,118.894675,178.232693,141.274143,178.985290,141.386162
2257,98.356980,118.754263,113.732518,141.101880,112.306714,141.217208
2258,130.099358,118.859708,157.671948,141.245071,157.391508,141.369591
2259,130.172720,118.321489,157.075949,140.551941,156.694759,140.679019
2260,177.214358,117.752287,206.319912,139.817994,206.678315,139.960291
2261,90.040644,117.821832,103.075530,139.939996,102.410127,140.066813
2262,128.274609,117.916102,153.114672,140.072291,153.532048,140.205155
2263,150.001129,118.280845,180.226822,140.517859,178.011657,140.623447
2264,115.634778,118.572247,138.001166,140.890296,136.641126,140.991859
2265,63.880281,119.220605,70.483623,141.670812,71.094005,141.804708
2266,202.449151,120.284703,257.933225,143.002398,255.276105,143.131707
2267,156.572670,119.748256,188.262317,142.171741,188.040317,142.320516
2268,131.190686,119.360650,158.134808,141.751875,157.988879,141.900251
2269,136.044558,119.701516,165.123779,142.147711,164.177391,142.314404
2270,69.220205,119.558228,80.476363,141.908149,79.549147,142.090779
2271,144.680318,120.169961,175.433265,142.682385,174.428958,142.883800
2272,43.178351,119.943667,49.160128,142.432833,49.290867,142.638702
2273,172.603477,121.181914,209.176873,143.886893,206.892209,144.087386
2274,82.775202,120.529998,96.799166,143.044673,97.225240,143.270478
2275,138.359349,120.748307,165.377296,143.288556,163.540746,143.505670
2276,162.273861,120.169709,194.894961,142.561123,196.226063,142.800811
2277,118.814137,119.894181,138.839972,142.175055,138.587700,142.403406
2278,76.855328,119.641778,91.666919,141.883969,92.323146,142.126656
2279,105.698062,120.709397,123.267391,143.193671,123.575282,143.428570
2280,126.519168,120.790088,155.901436,143.279141,155.380043,143.522236
2281,106.376111,120.768778,128.711967,143.191402,129.103484,143.427236
2282,119.615749,121.154902,140.984610,143.592440,140.287879,143.816070
2283,115.907589,120.586745,135.624174,142.903418,135.278343,143.126480
2284,96.763805,120.839332,113.513625,143.241477,111.743056,143.457551
2285,125.306731,122.002256,148.870767,144.647918,148.206931,144.894258
2286,158.516050,121.722802,193.239326,144.268974,192.746282,144.529873
2287,196.246263,121.284230,241.845977,143.679406,239.945750,143.952260
2288,106.869910,120.649862,127.486372,142.794474,128.305597,143.093658
2289,191.446728,120.794800,232.630805,142.902952,231.973249,143.215088
2290,79.686873,120.052278,91.127324,141.963071,91.217778,142.285605
2291,79.456825,120.702816,89.276955,142.784045,89.647366,143.119815
2292,161.661610,120.560970,200.181771,142.642842,198.982037,142.967475
2293,98.004798,120.421435,119.662093,142.365039,120.392628,142.714938
2294,121.511457,121.008535,143.847337,143.060595,144.414296,143.406870
2295,80.401434,120.788668,93.864436,142.784658,94.630282,143.118045
2296,66.587564,120.934072,75.342971,142.948233,75.915683,143.263650
2297,140.786379,121.391944,168.578199,143.510086,167.267622,143.820994
2298,91.082574,120.977639,111.956855,142.977069,110.106381,143.305730
2299,131.215400,121.182835,154.445032,143.170144,154.551949,143.510733
2300,84.049946,120.519120,95.809309,142.358643,95.573494,142.699013
2301,105.416207,120.619872,125.366656,142.482320,124.217437,142.830123
2302,139.897369,121.337156,165.759646,143.344518,165.847218,143.719160
2303,56.616619,120.708948,67.567268,142.573031,68.664583,142.946751
2304,105.179598,121.488717,120.733736,143.490138,121.858549,143.852823
2305,155.907225,121.948421,188.836356,144.063392,189.399460,144.405378
2306,73.160685,121.729164,82.383712,143.755555,81.861181,144.081920
2307,83.421356,123.045930,93.064000,145.402606,94.017866,145.721371
2308,102.431720,122.746737,121.938079,145.063526,122.070175,145.369834
2309,84.163793,123.039187,101.057787,145.418881,102.006454,145.715209
2310,123.043261,123.459553,149.255728,145.874878,150.248722,146.159314
2311,151.402658,123.552092,182.740474,145.975037,181.516081,146.246752
2312,101.618497,123.859931,116.323737,146.291509,117.933268,146.552326
2313,159.058370,124.047857,192.034863,146.560770,192.688925,146.786866
2314,125.575002,123.927438,147.319981,146.336822,147.921964,146.567313
2315,58.154323,124.287642,64.693309,146.808607,64.882077,147.036708
2316,80.195512,124.282269,92.772577,146.805444,93.201674,147.029799
2317,90.997557,124.664899,103.133139,147.294491,104.731815,147.503987
2318,42.999100,125.056253,46.360514,147.753155,46.278865,147.955344
2319,66.638481,125.436830,75.495853,148.181315,76.084727,148.393819
2320,142.505807,126.204956,174.077121,149.102144,176.832003,149.307628
2321,170.480100,125.842801,204.954373,148.564296,207.284856,148.756634
2322,162.661831,125.341314,200.096324,147.910143,201.016750,148.069791
2323,106.538581,124.936958,118.832829,147.325256,119.456077,147.478987
2324,108.128987,124.880905,128.015604,147.308620,128.970136,147.441885
2325,99.386014,124.960746,114.476638,147.403924,115.531557,147.529122
2326,225.401048,124.529313,278.347910,146.877743,278.957693,146.979834
2327,104.984051,123.855489,122.615727,145.936470,123.985918,146.051130
2328,191.957956,123.396282,230.452970,145.381664,231.683424,145.490436
2329,86.675582,122.911083,101.348749,144.761316,101.669208,144.858797
2330,96.706848,123.315789,110.028542,145.229695,110.745691,145.335128
2331,130.057272,125.098220,151.252474,147.503729,149.849903,147.633434
2332,113.461877,124.578965,129.772565,146.865598,130.449232,147.013204
2333,115.328477,124.207326,137.026288,146.442375,138.756645,146.587665
2334,123.265030,125.120250,146.583510,147.514061,146.432894,147.662374
2335,98.083771,125.169907,117.691990,147.559020,118.217967,147.712907
2336,99.587432,125.183942,114.043146,147.520892,114.495074,147.659936
2337,130.380283,125.045555,154.575511,147.408621,154.278254,147.536076
2338,101.941048,124.998963,119.009763,147.338037,118.661880,147.466607
2339,161.840101,125.098511,198.173025,147.475068,197.101889,147.601722
2340,94.564165,124.756540,106.948158,147.024385,109.175848,147.166167
2341,109.277113,125.574440,129.697327,148.012434,130.443199,148.130161
2342,137.207872,125.329308,163.805318,147.659184,164.410101,147.763005
2343,63.586643,125.790187,72.668128,148.205223,73.293180,148.299842
2344,98.317577,126.872099,116.384739,149.557257,117.181701,149.644627
2345,123.541249,126.856237,142.581615,149.510274,142.864897,149.585427
2346,86.932018,127.061230,100.904934,149.807224,101.571735,149.898400
2347,66.713801,127.503685,75.150213,150.330853,75.912550,150.410484
2348,80.550577,127.739513,91.211871,150.614284,91.050771,150.692794
2349,186.933750,127.700538,226.311902,150.566646,228.965692,150.642622
2350,161.580753,126.803422,191.620248,149.413106,190.099458,149.482092
2351,111.455708,126.287384,132.221967,148.763028,131.228821,148.861123
2352,58.038151,126.010560,63.726224,148.416718,63.503164,148.515490
2353,197.597414,126.479778,239.054095,149.011802,241.209977,149.110688
2354,180.392605,126.305377,224.335309,148.751300,222.980122,148.836020
2355,207.766013,125.775821,247.197121,147.968315,248.379161,148.072659
2356,133.318281,125.005117,161.006413,147.010019,162.089890,147.109076
