seed,scenario_id,Regular_cum_reward,GA-guided_cum_reward,diff_GA_minus_Regular
2,30yr_0060m_h134,32.386544,32.192760,-0.193785
2,30yr_0060m_h135,32.044179,32.253536,0.209358
2,30yr_0060m_h140,32.141911,32.123276,-0.018635
2,30yr_0060m_h143,32.479648,32.355712,-0.123937
2,30yr_0060m_h144,32.366092,32.311085,-0.055007
2,30yr_0060m_h145,32.345246,32.286124,-0.059121
2,30yr_0060m_h149,32.101403,32.012104,-0.089299
2,30yr_0060m_h150,32.389224,32.335772,-0.053452
2,30yr_0060m_h152,32.448896,32.430476,-0.018419
2,30yr_0060m_h156,32.567963,32.542553,-0.025410
2,30yr_0060m_h157,32.512874,32.419643,-0.093232
2,30yr_0060m_h159,32.513841,32.503931,-0.009910
2,30yr_0060m_h160,32.584624,32.458305,-0.126319
2,30yr_0060m_h161,32.539998,32.445775,-0.094223
2,30yr_0060m_h162,32.445234,32.518923,0.073689
2,30yr_0060m_h165,32.368532,32.367503,-0.001029
2,30yr_0060m_h167,32.544094,32.387191,-0.156903
2,30yr_0060m_h168,32.469164,32.475314,0.006150
2,30yr_0060m_h177,32.250850,32.382946,0.132097
2,30yr_0060m_h187,32.343236,32.428802,0.085566
2,30yr_0060m_h188,32.359705,32.440524,0.080819
2,30yr_0060m_h190,32.473942,32.340207,-0.133735
2,30yr_0060m_h192,32.307771,32.395274,0.087504
2,30yr_0060m_h193,32.470321,32.438574,-0.031747
2,30yr_0060m_h194,32.586071,32.729365,0.143294
2,30yr_0060m_h196,32.571926,32.413670,-0.158255
2,30yr_0060m_h197,32.182515,32.323941,0.141426
2,30yr_0060m_h198,32.320027,32.407071,0.087044
2,30yr_0060m_h199,32.581096,32.543969,-0.037128
2,30yr_0060m_h201,32.613758,32.565227,-0.048531
2,30yr_0060m_h202,32.629393,32.523490,-0.105903
2,30yr_0060m_h203,32.594531,32.545711,-0.048820
2,30yr_0060m_h204,32.613023,32.595228,-0.017796
2,30yr_0060m_h205,32.289425,32.372265,0.082841
2,30yr_0060m_h206,32.569354,32.537308,-0.032045
2,30yr_0060m_h207,32.514569,32.286126,-0.228443
2,30yr_0060m_h208,32.574018,32.373671,-0.200347
2,30yr_0060m_h210,32.493220,32.603492,0.110272
2,30yr_0060m_h211,32.587947,32.486716,-0.101231
2,30yr_0060m_h214,32.624702,32.604472,-0.020230
2,30yr_0060m_h221,32.438135,32.498155,0.060019
2,30yr_0060m_h222,32.628566,32.615915,-0.012651
2,30yr_0060m_h232,32.564173,32.434425,-0.129748
2,30yr_0060m_h235,32.402370,32.488247,0.085877
2,30yr_0060m_h238,32.612890,32.526534,-0.086357
2,30yr_0060m_h243,32.634245,32.641718,0.007473
2,30yr_0060m_h246,32.609915,32.615746,0.005831
2,30yr_0060m_h247,32.755149,32.784890,0.029741
2,30yr_0120m_h249,49.267805,49.081862,-0.185944
2,30yr_0120m_h253,49.037631,49.120010,0.082379
2,30yr_0120m_h254,49.331914,49.150810,-0.181104
2,30yr_0120m_h257,49.110572,49.046093,-0.064480
2,30yr_0120m_h260,49.293538,49.143046,-0.150492
2,30yr_0120m_h261,49.089759,48.886309,-0.203449
2,30yr_0120m_h263,49.279675,49.123804,-0.155871
2,30yr_0120m_h264,49.139495,48.980121,-0.159374
2,30yr_0120m_h265,49.194093,48.985031,-0.209062
2,30yr_0120m_h266,49.137426,49.145440,0.008014
2,30yr_0120m_h272,49.194757,48.971806,-0.222951
2,30yr_0120m_h273,49.177091,49.002144,-0.174947
2,30yr_0120m_h281,49.054458,49.193439,0.138981
2,30yr_0120m_h283,49.066985,49.222096,0.155112
2,30yr_0120m_h284,48.986443,49.435467,0.449024
2,30yr_0120m_h291,49.297833,49.275437,-0.022396
2,30yr_0120m_h294,48.951644,49.276372,0.324729
2,30yr_0120m_h295,49.060961,48.971352,-0.089610
2,30yr_0120m_h297,49.030208,49.057758,0.027551
2,30yr_0120m_h298,49.027023,49.215050,0.188026
2,30yr_0120m_h299,49.036173,49.423282,0.387109
2,30yr_0120m_h303,49.250426,49.242659,-0.007767
2,30yr_0120m_h305,48.869088,49.160876,0.291788
2,30yr_0120m_h308,49.306007,49.196528,-0.109479
2,30yr_0120m_h312,48.964291,49.309784,0.345493
2,30yr_0120m_h313,49.143120,49.239606,0.096485
2,30yr_0120m_h316,49.206704,49.160513,-0.046191
2,30yr_0120m_h318,49.123172,49.332138,0.208966
2,30yr_0120m_h319,49.386050,49.036462,-0.349587
2,30yr_0120m_h320,48.902304,48.923743,0.021440
2,30yr_0120m_h324,49.403304,49.195206,-0.208098
2,30yr_0120m_h326,48.910546,49.022416,0.111870
2,30yr_0120m_h327,49.328956,49.218393,-0.110563
2,30yr_0120m_h331,49.466146,49.236757,-0.229390
2,30yr_0120m_h334,49.283787,49.089196,-0.194591
2,30yr_0120m_h335,49.147904,49.165053,0.017149
2,30yr_0120m_h341,49.274228,49.598443,0.324215
2,30yr_0120m_h345,49.334312,49.789912,0.455601
2,30yr_0120m_h346,49.299779,49.553937,0.254158
2,30yr_0120m_h348,49.495931,49.702635,0.206704
2,30yr_0120m_h351,49.024134,49.410827,0.386693
2,30yr_0120m_h353,49.335818,49.510549,0.174731
2,30yr_0120m_h354,49.337437,49.552488,0.215050
2,30yr_0120m_h355,49.398411,49.451332,0.052921
2,30yr_0120m_h356,49.428441,49.630619,0.202178
2,30yr_0120m_h357,49.229332,49.590282,0.360950
2,30yr_0120m_h360,49.090637,49.478507,0.387870
2,30yr_0120m_h362,49.413287,49.435714,0.022426
2,30yr_0120m_h365,49.330248,49.484345,0.154097
2,30yr_0120m_h369,49.412698,49.791311,0.378614
2,30yr_0180m_h377,65.072587,64.546788,-0.525800
2,30yr_0180m_h387,64.784446,64.483534,-0.300912
2,30yr_0180m_h390,65.321003,64.923814,-0.397189
2,30yr_0180m_h394,65.052236,64.658237,-0.393998
2,30yr_0180m_h396,64.962040,64.741497,-0.220543
2,30yr_0180m_h398,65.157126,64.898502,-0.258624
2,30yr_0180m_h400,65.547041,64.982028,-0.565013
2,30yr_0180m_h403,65.590169,64.995297,-0.594871
2,30yr_0180m_h405,65.409812,65.075933,-0.333879
2,30yr_0180m_h407,65.635100,65.211712,-0.423388
2,30yr_0180m_h408,65.413701,65.027927,-0.385774
2,30yr_0180m_h409,65.336202,65.069125,-0.267077
2,30yr_0180m_h410,65.514033,65.027114,-0.486920
2,30yr_0180m_h412,65.686850,65.007462,-0.679388
2,30yr_0180m_h413,65.631012,64.968770,-0.662241
2,30yr_0180m_h415,65.467881,64.845129,-0.622751
2,30yr_0180m_h416,65.829846,65.144339,-0.685507
2,30yr_0180m_h417,65.354871,65.213456,-0.141414
2,30yr_0180m_h420,65.584598,65.135618,-0.448980
2,30yr_0180m_h422,65.590169,64.995297,-0.594871
2,30yr_0180m_h430,65.450636,64.924853,-0.525783
2,30yr_0180m_h433,65.596380,65.253295,-0.343085
2,30yr_0180m_h434,65.160064,65.450399,0.290335
2,30yr_0180m_h439,65.132543,65.145714,0.013170
2,30yr_0180m_h440,65.101350,65.204567,0.103216
2,30yr_0180m_h441,65.353855,65.405173,0.051318
2,30yr_0180m_h443,65.123651,65.281685,0.158034
2,30yr_0180m_h445,65.124839,65.162549,0.037710
2,30yr_0180m_h450,65.103391,65.060871,-0.042520
2,30yr_0180m_h454,65.058933,65.287852,0.228919
2,30yr_0180m_h456,65.044747,64.986013,-0.058734
2,30yr_0180m_h458,65.152721,65.505714,0.352993
2,30yr_0180m_h459,65.001269,65.155556,0.154287
2,30yr_0180m_h460,65.299145,65.442215,0.143071
2,30yr_0180m_h462,65.257012,65.254770,-0.002242
2,30yr_0180m_h464,65.299484,65.372659,0.073175
2,30yr_0180m_h465,65.158337,65.318496,0.160160
2,30yr_0180m_h468,65.380604,65.306691,-0.073913
2,30yr_0180m_h469,65.193352,65.389544,0.196193
2,30yr_0180m_h470,65.140177,65.404301,0.264124
2,30yr_0180m_h473,65.252211,65.454236,0.202024
2,30yr_0180m_h474,65.381383,65.336485,-0.044898
2,30yr_0180m_h476,65.217435,65.331514,0.114079
2,30yr_0180m_h481,65.158337,65.318496,0.160160
2,30yr_0180m_h482,65.445589,65.388773,-0.056816
2,30yr_0180m_h484,65.244321,65.329606,0.085285
2,30yr_0180m_h489,65.484122,65.483286,-0.000835
2,30yr_0180m_h490,65.467100,65.466352,-0.000748
2,30yr_0180m_h492,65.229718,65.324746,0.095028
2,30yr_0180m_h495,65.120510,65.398120,0.277610
2,30yr_0240m_h496,80.526190,80.376840,-0.149350
2,30yr_0240m_h497,80.704005,80.534657,-0.169348
2,30yr_0240m_h507,80.595896,80.332161,-0.263735
2,30yr_0240m_h508,80.757378,80.244317,-0.513061
2,30yr_0240m_h510,80.716990,79.810433,-0.906556
2,30yr_0240m_h513,81.235031,80.376844,-0.858187
2,30yr_0240m_h516,80.478739,80.486606,0.007868
2,30yr_0240m_h518,80.696072,80.527756,-0.168316
2,30yr_0240m_h519,81.427973,80.515022,-0.912951
2,30yr_0240m_h520,80.615217,80.475903,-0.139314
2,30yr_0240m_h526,81.497877,80.325873,-1.172003
2,30yr_0240m_h527,81.808607,80.588811,-1.219796
2,30yr_0240m_h528,81.432622,80.237129,-1.195493
2,30yr_0240m_h529,81.557527,80.998349,-0.559177
2,30yr_0240m_h530,81.996142,81.203160,-0.792981
2,30yr_0240m_h533,81.343875,80.720113,-0.623762
2,30yr_0240m_h534,81.571672,80.578890,-0.992782
2,30yr_0240m_h537,81.593236,80.204341,-1.388896
2,30yr_0240m_h538,81.427285,80.745467,-0.681818
2,30yr_0240m_h539,81.902497,80.541262,-1.361234
2,30yr_0240m_h542,81.199388,80.846959,-0.352429
2,30yr_0240m_h545,81.838565,81.234314,-0.604252
2,30yr_0240m_h547,81.418164,81.279347,-0.138817
2,30yr_0240m_h550,81.631389,81.316166,-0.315223
2,30yr_0240m_h553,81.775423,81.317735,-0.457687
2,30yr_0240m_h554,81.551208,80.161127,-1.390080
2,30yr_0240m_h557,81.524522,80.502194,-1.022329
2,30yr_0240m_h561,81.251263,80.864467,-0.386797
2,30yr_0240m_h568,81.305947,80.885568,-0.420378
2,30yr_0240m_h569,81.405291,80.864841,-0.540450
2,30yr_0240m_h570,81.203598,80.850410,-0.353188
2,30yr_0240m_h574,81.155738,80.943653,-0.212085
2,30yr_0240m_h577,81.203685,81.232274,0.028589
2,30yr_0240m_h578,81.207338,81.048127,-0.159211
2,30yr_0240m_h581,81.237947,80.967463,-0.270484
2,30yr_0240m_h582,81.254955,81.024175,-0.230781
2,30yr_0240m_h587,81.093619,80.862220,-0.231399
2,30yr_0240m_h589,81.178003,81.209983,0.031980
2,30yr_0240m_h590,81.341231,81.260754,-0.080478
2,30yr_0240m_h592,81.014716,81.049165,0.034449
2,30yr_0240m_h595,81.241241,81.228936,-0.012305
2,30yr_0240m_h597,80.989761,81.251241,0.261480
2,30yr_0240m_h599,81.295986,81.138253,-0.157733
2,30yr_0240m_h600,80.996643,81.192800,0.196158
2,30yr_0240m_h607,81.210175,81.553159,0.342985
2,30yr_0240m_h608,81.077718,81.238693,0.160975
2,30yr_0240m_h613,81.303194,81.192804,-0.110390
2,30yr_0240m_h615,80.980966,81.219252,0.238286
2,30yr_0240m_h618,81.321721,81.130951,-0.190770
2,30yr_0240m_h619,81.166292,81.205715,0.039424
2,30yr_0360m_h620,112.685685,112.340219,-0.345466
2,30yr_0360m_h622,112.379263,112.305676,-0.073587
2,30yr_0360m_h624,112.192018,112.301594,0.109577
2,30yr_0360m_h625,112.444150,112.246428,-0.197722
2,30yr_0360m_h627,112.242174,112.020053,-0.222121
2,30yr_0360m_h628,112.685685,112.340219,-0.345466
2,30yr_0360m_h629,112.231088,111.955978,-0.275110
2,30yr_0360m_h630,112.443889,112.352656,-0.091233
2,30yr_0360m_h635,112.548713,112.216806,-0.331907
2,30yr_0360m_h636,112.494445,112.021945,-0.472500
2,30yr_0360m_h637,112.642318,112.110153,-0.532165
2,30yr_0360m_h642,112.380254,111.942347,-0.437907
2,30yr_0360m_h643,112.544964,111.866262,-0.678703
2,30yr_0360m_h647,112.576826,111.839372,-0.737454
2,30yr_0360m_h648,112.562339,112.521323,-0.041016
2,30yr_0360m_h656,113.005044,112.188936,-0.816108
2,30yr_0360m_h658,113.020724,112.062364,-0.958360
2,30yr_0360m_h664,113.040683,112.148492,-0.892191
2,30yr_0360m_h667,112.780965,112.440026,-0.340939
2,30yr_0360m_h668,112.919223,112.377479,-0.541744
2,30yr_0360m_h670,112.831258,112.369919,-0.461339
2,30yr_0360m_h672,112.575976,112.481373,-0.094603
2,30yr_0360m_h673,112.863971,112.203761,-0.660210
2,30yr_0360m_h674,113.071169,112.253506,-0.817662
2,30yr_0360m_h677,112.907572,112.541796,-0.365775
2,30yr_0360m_h679,112.812114,112.252178,-0.559936
2,30yr_0360m_h680,112.881653,112.158474,-0.723178
2,30yr_0360m_h687,112.220210,110.735782,-1.484428
2,30yr_0360m_h688,111.926697,110.530186,-1.396510
2,30yr_0360m_h689,112.020279,110.928901,-1.091379
2,30yr_0360m_h694,112.146551,110.545695,-1.600856
2,30yr_0360m_h702,112.060225,110.745483,-1.314742
2,30yr_0360m_h703,112.137202,110.955437,-1.181765
2,30yr_0360m_h704,112.090638,110.947098,-1.143539
2,30yr_0360m_h705,111.987686,110.957506,-1.030180
2,30yr_0360m_h707,112.439154,111.159999,-1.279155
2,30yr_0360m_h709,112.042036,110.622651,-1.419385
2,30yr_0360m_h711,112.179487,110.596503,-1.582984
2,30yr_0360m_h713,113.137273,112.350852,-0.786421
2,30yr_0360m_h715,113.155932,112.109192,-1.046740
2,30yr_0360m_h716,113.112365,111.430866,-1.681499
2,30yr_0360m_h718,112.937613,112.343180,-0.594433
2,30yr_0360m_h723,113.093681,111.944342,-1.149339
2,30yr_0360m_h724,112.567787,111.976974,-0.590813
2,30yr_0360m_h725,113.118046,112.087943,-1.030103
2,30yr_0360m_h726,112.835217,111.721477,-1.113741
2,30yr_0360m_h734,113.137273,112.350852,-0.786421
2,30yr_0360m_h735,113.140365,111.922433,-1.217931
2,30yr_0360m_h737,113.061449,112.440178,-0.621271
2,30yr_0360m_h738,112.939376,110.897432,-2.041944
2,30yr_0540m_h745,158.786632,156.130872,-2.655759
2,30yr_0540m_h749,158.013882,156.843885,-1.169997
2,30yr_0540m_h750,157.981697,157.268227,-0.713470
2,30yr_0540m_h751,158.845905,156.837040,-2.008864
2,30yr_0540m_h753,158.708396,156.671731,-2.036665
2,30yr_0540m_h754,158.535981,156.850895,-1.685086
2,30yr_0540m_h755,157.170280,156.365985,-0.804295
2,30yr_0540m_h759,159.171598,156.907532,-2.264066
2,30yr_0540m_h761,158.954107,156.795037,-2.159070
2,30yr_0540m_h762,156.962562,157.198933,0.236371
2,30yr_0540m_h768,158.767430,156.853649,-1.913781
2,30yr_0540m_h770,157.858373,156.242039,-1.616334
2,30yr_0540m_h771,157.632548,156.152331,-1.480217
2,30yr_0540m_h772,157.574157,156.598308,-0.975849
2,30yr_0540m_h774,158.981926,156.305200,-2.676726
2,30yr_0540m_h775,159.048022,155.715767,-3.332254
2,30yr_0540m_h776,159.291822,156.579228,-2.712594
2,30yr_0540m_h778,158.980201,155.415292,-3.564909
2,30yr_0540m_h782,158.752356,155.992098,-2.760258
2,30yr_0540m_h786,159.048022,155.715767,-3.332254
2,30yr_0540m_h791,158.958331,155.459279,-3.499052
2,30yr_0540m_h792,158.877375,155.660403,-3.216972
2,30yr_0540m_h793,159.162925,156.167932,-2.994993
2,30yr_0540m_h796,159.064634,156.353490,-2.711144
2,30yr_0540m_h797,158.825511,155.261773,-3.563738
2,30yr_0540m_h801,159.026400,155.906367,-3.120033
2,30yr_0540m_h803,159.207772,156.418230,-2.789542
2,30yr_0540m_h805,158.686254,156.038366,-2.647888
2,30yr_0540m_h811,158.927467,156.383072,-2.544395
2,30yr_0540m_h812,158.885424,156.238528,-2.646896
2,30yr_0540m_h815,158.782311,156.205481,-2.576830
2,30yr_0540m_h819,158.580935,156.513365,-2.067570
2,30yr_0540m_h821,158.418275,156.430438,-1.987837
2,30yr_0540m_h826,158.855188,156.812897,-2.042291
2,30yr_0540m_h827,158.744253,156.694787,-2.049466
2,30yr_0540m_h830,158.837658,156.397577,-2.440082
2,30yr_0540m_h834,158.701680,156.246403,-2.455277
2,30yr_0540m_h835,158.646482,156.496771,-2.149711
2,30yr_0540m_h836,159.013054,156.671929,-2.341124
2,30yr_0540m_h839,158.514361,155.132297,-3.382064
2,30yr_0540m_h846,158.369298,155.183099,-3.186199
2,30yr_0540m_h847,158.544082,154.186340,-4.357741
2,30yr_0540m_h848,158.479046,154.790401,-3.688645
2,30yr_0540m_h852,158.421939,153.573111,-4.848828
2,30yr_0540m_h853,158.547211,154.330237,-4.216975
2,30yr_0540m_h854,158.630022,154.662467,-3.967556
2,30yr_0540m_h857,158.673492,154.291691,-4.381801
2,30yr_0540m_h860,158.558624,155.074042,-3.484582
2,30yr_0540m_h862,158.524484,153.876748,-4.647736
2,30yr_0540m_h864,158.423159,153.329238,-5.093922
2,30yr_0720m_h868,201.868282,199.452012,-2.416270
2,30yr_0720m_h869,201.551074,199.901423,-1.649651
2,30yr_0720m_h870,202.065649,199.340035,-2.725615
2,30yr_0720m_h875,201.734182,199.413644,-2.320538
2,30yr_0720m_h876,201.794508,199.057010,-2.737498
2,30yr_0720m_h878,201.827626,199.707715,-2.119911
2,30yr_0720m_h880,201.601952,199.716081,-1.885871
2,30yr_0720m_h881,201.706280,199.500281,-2.206000
2,30yr_0720m_h887,201.885497,199.549267,-2.336229
2,30yr_0720m_h890,201.704743,199.684419,-2.020324
2,30yr_0720m_h892,202.006762,198.780891,-3.225871
2,30yr_0720m_h895,201.778715,199.231799,-2.546916
2,30yr_0720m_h898,201.958734,199.768795,-2.189939
2,30yr_0720m_h900,203.026334,200.300322,-2.726012
2,30yr_0720m_h902,202.175932,201.629202,-0.546730
2,30yr_0720m_h903,203.224778,201.193278,-2.031499
2,30yr_0720m_h904,203.263861,201.686442,-1.577419
2,30yr_0720m_h913,203.129076,201.450790,-1.678287
2,30yr_0720m_h915,203.233501,201.142089,-2.091412
2,30yr_0720m_h918,203.199031,201.232512,-1.966519
2,30yr_0720m_h919,203.056807,200.913494,-2.143314
2,30yr_0720m_h920,203.247215,201.464844,-1.782370
2,30yr_0720m_h923,203.146473,201.670861,-1.475613
2,30yr_0720m_h926,203.332525,200.370228,-2.962298
2,30yr_0720m_h929,203.179331,200.091635,-3.087696
2,30yr_0720m_h930,202.424171,200.476546,-1.947626
2,30yr_0720m_h932,202.414221,200.742982,-1.671239
2,30yr_0720m_h935,202.433196,200.455110,-1.978086
2,30yr_0720m_h936,202.476014,200.544656,-1.931358
2,30yr_0720m_h938,202.347866,200.159715,-2.188152
2,30yr_0720m_h946,202.482448,200.533426,-1.949022
2,30yr_0720m_h947,202.391258,200.898230,-1.493029
2,30yr_0720m_h949,202.431271,200.739605,-1.691667
2,30yr_0720m_h952,202.466572,200.473390,-1.993181
2,30yr_0720m_h953,202.234933,200.669738,-1.565195
2,30yr_0720m_h954,202.360374,200.484751,-1.875623
2,30yr_0720m_h955,202.391893,200.543279,-1.848614
2,30yr_0720m_h957,202.493863,200.779585,-1.714278
2,30yr_0720m_h958,202.441104,200.684498,-1.756606
2,30yr_0720m_h960,202.315828,200.348501,-1.967327
2,30yr_0720m_h968,202.357857,198.810364,-3.547493
2,30yr_0720m_h969,202.394117,198.635362,-3.758754
2,30yr_0720m_h973,202.389419,198.986555,-3.402864
2,30yr_0720m_h975,202.248344,197.528239,-4.720105
2,30yr_0720m_h982,202.312912,198.396407,-3.916505
2,30yr_0720m_h984,202.063574,198.946032,-3.117542
2,30yr_0720m_h985,202.152384,198.642798,-3.509586
2,30yr_0720m_h986,202.340280,198.673037,-3.667244
2,30yr_0720m_h988,202.091960,198.993317,-3.098643
2,30yr_0720m_h989,202.239565,197.919012,-4.320554
2,30yr_1080m_h1000,292.305426,286.763289,-5.542137
2,30yr_1080m_h1003,292.236768,286.272482,-5.964285
2,30yr_1080m_h1009,291.926685,286.962533,-4.964152
2,30yr_1080m_h1010,292.229244,286.627381,-5.601864
2,30yr_1080m_h1011,292.062293,285.725908,-6.336384
2,30yr_1080m_h1013,292.376897,286.376232,-6.000665
2,30yr_1080m_h1016,292.450801,287.641776,-4.809025
2,30yr_1080m_h1019,291.994253,286.850774,-5.143479
2,30yr_1080m_h1023,292.742605,288.615037,-4.127568
2,30yr_1080m_h1029,292.737657,286.905138,-5.832519
2,30yr_1080m_h1031,292.874417,287.923069,-4.951347
2,30yr_1080m_h1034,291.985465,288.800157,-3.185308
2,30yr_1080m_h1037,292.988191,289.138350,-3.849842
2,30yr_1080m_h1039,292.573750,288.132292,-4.441457
2,30yr_1080m_h1040,292.453464,288.773113,-3.680351
2,30yr_1080m_h1041,292.828126,289.181678,-3.646448
2,30yr_1080m_h1045,292.609285,287.586219,-5.023066
2,30yr_1080m_h1046,292.877234,287.775976,-5.101258
2,30yr_1080m_h1048,292.658210,288.384083,-4.274126
2,30yr_1080m_h1049,292.879140,288.986146,-3.892995
2,30yr_1080m_h1055,292.756426,287.696836,-5.059591
2,30yr_1080m_h1056,291.802171,286.918355,-4.883816
2,30yr_1080m_h1057,291.861466,288.691675,-3.169791
2,30yr_1080m_h1062,291.942339,288.595980,-3.346359
2,30yr_1080m_h1070,291.809720,287.072096,-4.737625
2,30yr_1080m_h1071,291.824011,287.797787,-4.026223
2,30yr_1080m_h1074,291.910248,288.546675,-3.363573
2,30yr_1080m_h1075,292.606874,287.841992,-4.764882
2,30yr_1080m_h1079,291.714806,287.958690,-3.756116
2,30yr_1080m_h1081,291.915040,288.438239,-3.476801
2,30yr_1080m_h1084,291.733959,288.527563,-3.206396
2,30yr_1080m_h1087,292.270035,285.975648,-6.294387
2,30yr_1080m_h1088,292.170848,285.324917,-6.845930
2,30yr_1080m_h1089,292.200561,285.962404,-6.238157
2,30yr_1080m_h1091,292.187711,285.591485,-6.596226
2,30yr_1080m_h1096,292.064396,284.866464,-7.197932
2,30yr_1080m_h1097,292.350983,285.434618,-6.916364
2,30yr_1080m_h1098,292.263436,285.816025,-6.447411
2,30yr_1080m_h1099,292.045953,285.491391,-6.554562
2,30yr_1080m_h1100,292.305259,285.867115,-6.438143
2,30yr_1080m_h1105,292.251132,285.421780,-6.829353
2,30yr_1080m_h1106,292.061327,285.423958,-6.637368
2,30yr_1080m_h1109,292.179463,285.407727,-6.771736
2,30yr_1080m_h1110,292.130715,284.911447,-7.219268
2,30yr_1080m_h1111,292.117455,285.622257,-6.495199
2,30yr_1080m_h1112,292.063871,285.548206,-6.515665
2,30yr_1080m_h993,291.665175,286.031940,-5.633235
2,30yr_1080m_h994,290.976428,286.727570,-4.248858
2,30yr_1080m_h995,292.297479,286.449697,-5.847782
2,30yr_1080m_h996,292.406500,286.361751,-6.044749
2,30yr_1440m_h1119,381.177537,374.863899,-6.313638
2,30yr_1440m_h1124,381.191791,375.595924,-5.595867
2,30yr_1440m_h1125,382.079998,375.003154,-7.076844
2,30yr_1440m_h1130,380.997555,374.718967,-6.278588
2,30yr_1440m_h1133,381.144861,374.329258,-6.815603
2,30yr_1440m_h1135,381.014602,375.263283,-5.751319
2,30yr_1440m_h1139,382.297409,375.115044,-7.182365
2,30yr_1440m_h1141,381.159558,374.899368,-6.260190
2,30yr_1440m_h1142,380.841365,375.242762,-5.598603
2,30yr_1440m_h1146,382.189413,375.222876,-6.966537
2,30yr_1440m_h1147,382.649782,377.982153,-4.667629
2,30yr_1440m_h1148,382.662896,377.292078,-5.370818
2,30yr_1440m_h1151,382.998544,377.947949,-5.050595
2,30yr_1440m_h1153,382.584683,377.852056,-4.732628
2,30yr_1440m_h1154,382.649782,377.982153,-4.667629
2,30yr_1440m_h1157,382.916880,376.541976,-6.374904
2,30yr_1440m_h1162,382.925669,377.626320,-5.299349
2,30yr_1440m_h1164,382.902317,377.004734,-5.897583
2,30yr_1440m_h1166,382.492235,377.060253,-5.431982
2,30yr_1440m_h1167,383.034120,377.174994,-5.859127
2,30yr_1440m_h1168,382.837301,376.806924,-6.030378
2,30yr_1440m_h1170,383.032656,377.628603,-5.404053
2,30yr_1440m_h1172,382.909322,377.088951,-5.820371
2,30yr_1440m_h1173,382.634050,376.743514,-5.890536
2,30yr_1440m_h1175,382.347117,376.780961,-5.566157
2,30yr_1440m_h1177,382.540334,377.011907,-5.528427
2,30yr_1440m_h1178,382.457230,377.373160,-5.084070
2,30yr_1440m_h1179,381.964285,376.136795,-5.827490
2,30yr_1440m_h1184,382.427206,376.169344,-6.257862
2,30yr_1440m_h1185,382.257814,376.059253,-6.198560
2,30yr_1440m_h1186,382.436814,376.716783,-5.720030
2,30yr_1440m_h1188,382.550194,375.991464,-6.558730
2,30yr_1440m_h1189,382.368015,375.754943,-6.613072
2,30yr_1440m_h1190,382.357900,376.410783,-5.947117
2,30yr_1440m_h1191,382.265587,376.787820,-5.477767
2,30yr_1440m_h1192,382.234626,375.601611,-6.633015
2,30yr_1440m_h1197,382.493884,376.231589,-6.262295
2,30yr_1440m_h1202,382.396905,376.047084,-6.349821
2,30yr_1440m_h1203,382.026899,376.834594,-5.192305
2,30yr_1440m_h1204,382.042374,375.548118,-6.494256
2,30yr_1440m_h1206,381.747072,376.150404,-5.596669
2,30yr_1440m_h1209,381.549723,372.950974,-8.598748
2,30yr_1440m_h1210,381.490006,373.146955,-8.343051
2,30yr_1440m_h1214,381.115624,372.194631,-8.920993
2,30yr_1440m_h1216,381.291148,372.235448,-9.055700
2,30yr_1440m_h1220,381.267119,372.892540,-8.374579
2,30yr_1440m_h1231,381.254633,372.638146,-8.616488
2,30yr_1440m_h1234,381.078204,372.122013,-8.956190
2,30yr_1440m_h1237,381.182062,373.089590,-8.092472
2,30yr_1440m_h1238,381.292304,372.531595,-8.760709
2,50yr_0060m_h124,32.844780,32.771230,-0.073550
2,50yr_0060m_h127,32.874878,32.848074,-0.026804
2,50yr_0060m_h132,32.861683,32.636338,-0.225346
2,50yr_0060m_h137,32.843205,32.765061,-0.078145
2,50yr_0060m_h138,32.790990,32.622426,-0.168564
2,50yr_0060m_h144,32.853647,32.709615,-0.144033
2,50yr_0060m_h145,33.003575,32.715634,-0.287941
2,50yr_0060m_h146,32.879606,32.794839,-0.084766
2,50yr_0060m_h147,32.800201,32.723605,-0.076596
2,50yr_0060m_h149,32.844417,32.599886,-0.244532
2,50yr_0060m_h150,32.944356,32.848661,-0.095695
2,50yr_0060m_h151,32.984731,32.640458,-0.344274
2,50yr_0060m_h153,32.868459,32.770211,-0.098248
2,50yr_0060m_h155,32.994953,32.998809,0.003856
2,50yr_0060m_h157,32.954385,32.812833,-0.141553
2,50yr_0060m_h159,33.176830,33.036564,-0.140266
2,50yr_0060m_h165,32.978131,32.835484,-0.142647
2,50yr_0060m_h166,32.962955,32.880003,-0.082952
2,50yr_0060m_h170,33.108688,33.163414,0.054726
2,50yr_0060m_h173,33.046890,33.025874,-0.021017
2,50yr_0060m_h174,32.921136,32.977008,0.055871
2,50yr_0060m_h175,33.012562,33.051890,0.039327
2,50yr_0060m_h178,32.994953,32.998809,0.003856
2,50yr_0060m_h179,32.955818,33.002839,0.047021
2,50yr_0060m_h181,33.123096,33.132448,0.009352
2,50yr_0060m_h182,33.124077,33.058985,-0.065092
2,50yr_0060m_h183,32.862723,33.015486,0.152763
2,50yr_0060m_h186,33.097799,33.146254,0.048455
2,50yr_0060m_h190,33.038860,33.036089,-0.002770
2,50yr_0060m_h191,33.208557,33.137980,-0.070578
2,50yr_0060m_h192,33.097799,33.146254,0.048455
2,50yr_0060m_h194,33.299446,33.153882,-0.145564
2,50yr_0060m_h195,33.006203,33.057207,0.051004
