model,seed,cum_reward
GA-guided,3,51.299628
GA-guided,3,32.467814
GA-guided,3,80.521126
GA-guided,3,206.315513
GA-guided,3,63.194303
GA-guided,3,50.113994
GA-guided,3,47.811012
GA-guided,3,206.094167
GA-guided,3,381.198441
GA-guided,3,203.408291
GA-guided,3,381.799491
GA-guided,3,203.645008
GA-guided,3,293.633063
GA-guided,3,292.609443
GA-guided,3,32.260833
GA-guided,3,32.921884
GA-guided,3,65.986854
GA-guided,3,114.863887
GA-guided,3,31.065884
GA-guided,3,293.371046
GA-guided,3,48.420637
GA-guided,3,67.746517
GA-guided,3,63.775904
GA-guided,3,79.882282
GA-guided,3,63.449280
GA-guided,3,33.473444
GA-guided,3,33.199486
GA-guided,3,384.362179
GA-guided,3,381.506159
GA-guided,3,294.810724
GA-guided,3,382.120786
GA-guided,3,201.395517
GA-guided,3,293.982465
GA-guided,3,290.889421
GA-guided,3,32.877201
GA-guided,3,50.197571
GA-guided,3,67.064737
GA-guided,3,33.527266
GA-guided,3,83.238273
GA-guided,3,204.968117
GA-guided,3,296.017151
GA-guided,3,67.107250
GA-guided,3,381.481666
GA-guided,3,32.611630
GA-guided,3,294.582232
GA-guided,3,160.019665
GA-guided,3,80.103748
GA-guided,3,160.823552
GA-guided,3,66.772734
GA-guided,3,30.850808
GA-guided,3,67.190308
GA-guided,3,202.288270
GA-guided,3,203.598471
GA-guided,3,49.723382
GA-guided,3,157.935837
GA-guided,3,203.309100
GA-guided,3,31.660745
GA-guided,3,81.279033
GA-guided,3,379.413357
GA-guided,3,64.510478
GA-guided,3,115.486166
GA-guided,3,202.307126
GA-guided,3,112.516081
GA-guided,3,203.283195
GA-guided,3,65.143881
GA-guided,3,382.977366
GA-guided,3,292.259787
GA-guided,3,32.411851
GA-guided,3,287.726336
GA-guided,3,385.480582
GA-guided,3,79.069091
GA-guided,3,66.005883
GA-guided,3,156.576063
GA-guided,3,31.618157
GA-guided,3,376.830102
GA-guided,3,32.150799
GA-guided,3,112.258897
GA-guided,3,200.197057
GA-guided,3,384.816085
GA-guided,3,205.102364
GA-guided,3,159.289992
GA-guided,3,202.559477
GA-guided,3,201.213819
GA-guided,3,66.322723
GA-guided,3,201.360296
GA-guided,3,80.378218
GA-guided,3,49.354348
GA-guided,3,32.857777
GA-guided,3,156.980533
GA-guided,3,63.157924
GA-guided,3,113.180656
GA-guided,3,112.121967
GA-guided,3,289.502296
GA-guided,3,113.067243
GA-guided,3,81.910007
GA-guided,3,202.803160
GA-guided,3,383.663801
GA-guided,3,66.538521
GA-guided,3,33.195024
GA-guided,3,292.750080
GA-guided,3,32.494809
GA-guided,3,160.754426
GA-guided,3,160.386577
GA-guided,3,66.776297
GA-guided,3,78.964243
GA-guided,3,385.765381
GA-guided,3,32.169631
GA-guided,3,49.965800
GA-guided,3,385.979353
GA-guided,3,33.488591
GA-guided,3,203.295262
GA-guided,3,199.101048
GA-guided,3,63.579689
GA-guided,3,200.123550
GA-guided,3,33.706054
GA-guided,3,64.522671
GA-guided,3,378.763866
GA-guided,3,80.039909
GA-guided,3,51.518348
GA-guided,3,81.756831
GA-guided,3,294.649615
GA-guided,3,293.528268
GA-guided,3,381.309310
GA-guided,3,158.746159
GA-guided,3,48.909819
GA-guided,3,49.993247
GA-guided,3,292.299899
GA-guided,3,381.898892
GA-guided,3,289.081939
GA-guided,3,62.963024
GA-guided,3,386.045549
GA-guided,3,66.979143
GA-guided,3,292.975968
GA-guided,3,159.713992
GA-guided,3,67.450643
GA-guided,3,80.910096
GA-guided,3,66.760819
GA-guided,3,114.927651
GA-guided,3,82.151127
GA-guided,3,296.303941
GA-guided,3,82.109194
GA-guided,3,380.903296
GA-guided,3,157.392516
GA-guided,3,66.872454
GA-guided,3,205.032762
GA-guided,3,114.769960
GA-guided,3,81.679133
GA-guided,3,159.352725
GA-guided,3,296.115743
GA-guided,3,114.087020
GA-guided,3,160.465437
GA-guided,3,111.477929
GA-guided,3,156.520468
GA-guided,3,160.654150
GA-guided,3,66.686739
GA-guided,4,31.986673
GA-guided,4,32.498290
GA-guided,4,64.817249
GA-guided,4,111.546177
GA-guided,4,63.303057
GA-guided,4,371.344262
GA-guided,4,32.112005
GA-guided,4,78.972841
GA-guided,4,48.518374
GA-guided,4,273.961937
GA-guided,4,206.043364
GA-guided,4,161.820596
GA-guided,4,202.656985
GA-guided,4,382.343466
GA-guided,4,63.915007
GA-guided,4,82.245177
GA-guided,4,359.736862
GA-guided,4,205.704340
GA-guided,4,82.934083
GA-guided,4,82.551758
GA-guided,4,50.673370
GA-guided,4,67.302647
GA-guided,4,80.977734
GA-guided,4,81.695993
GA-guided,4,293.432153
GA-guided,4,82.831580
GA-guided,4,50.521307
GA-guided,4,109.861454
GA-guided,4,33.491200
GA-guided,4,81.105369
GA-guided,4,65.195223
GA-guided,4,288.051214
GA-guided,4,31.956205
GA-guided,4,82.487279
GA-guided,4,79.811433
GA-guided,4,83.050264
GA-guided,4,48.352587
GA-guided,4,65.138055
GA-guided,4,64.730690
GA-guided,4,278.702911
GA-guided,4,201.074445
GA-guided,4,33.083846
GA-guided,4,111.747107
GA-guided,4,81.677087
GA-guided,4,80.390273
GA-guided,4,115.399858
GA-guided,4,113.164423
GA-guided,4,376.074739
GA-guided,4,156.217577
GA-guided,4,287.540425
GA-guided,4,197.694631
GA-guided,4,157.033108
GA-guided,4,66.389476
GA-guided,4,115.071597
GA-guided,4,81.994934
GA-guided,4,199.324077
GA-guided,4,64.347360
GA-guided,4,200.875573
GA-guided,4,371.850968
GA-guided,4,295.544865
GA-guided,4,160.963031
GA-guided,4,379.533391
GA-guided,4,205.877343
GA-guided,4,64.679994
GA-guided,4,157.896404
GA-guided,4,201.396978
GA-guided,4,82.429402
GA-guided,4,65.566789
GA-guided,4,361.033535
GA-guided,4,67.554198
GA-guided,4,376.504525
GA-guided,4,64.194711
GA-guided,4,32.297575
GA-guided,4,64.522953
GA-guided,4,199.831042
GA-guided,4,293.806873
GA-guided,4,113.333469
GA-guided,4,157.019668
GA-guided,4,161.300363
GA-guided,4,197.824222
GA-guided,4,49.400124
GA-guided,4,287.927677
GA-guided,4,31.358321
GA-guided,4,115.275113
GA-guided,4,80.910957
GA-guided,4,31.948484
GA-guided,4,67.422684
GA-guided,4,115.098833
GA-guided,4,382.747320
GA-guided,4,65.048141
GA-guided,4,81.344409
GA-guided,4,66.078213
GA-guided,4,50.219548
GA-guided,4,277.697426
GA-guided,4,205.224884
GA-guided,4,113.025006
GA-guided,4,294.243788
GA-guided,4,31.941430
GA-guided,4,203.404118
GA-guided,4,383.977096
GA-guided,4,115.249589
GA-guided,4,79.155344
GA-guided,4,114.663625
GA-guided,4,48.138404
GA-guided,4,82.283740
GA-guided,4,33.236412
GA-guided,4,83.049694
GA-guided,4,109.881333
GA-guided,4,114.768904
GA-guided,4,33.556598
GA-guided,4,199.752314
GA-guided,4,66.287885
GA-guided,4,289.113858
GA-guided,4,200.826344
GA-guided,4,380.635732
GA-guided,4,156.445890
GA-guided,4,114.104864
GA-guided,4,48.914748
GA-guided,4,82.808771
GA-guided,4,289.701821
GA-guided,4,379.738587
GA-guided,4,295.152654
GA-guided,4,379.027899
GA-guided,4,380.725815
GA-guided,4,79.226423
GA-guided,4,82.547338
GA-guided,4,31.441684
GA-guided,4,294.180949
GA-guided,4,64.471650
GA-guided,4,33.274484
GA-guided,4,287.741609
GA-guided,4,158.629794
GA-guided,4,63.081099
GA-guided,4,33.814069
GA-guided,4,379.529842
GA-guided,4,288.925100
GA-guided,4,287.662940
GA-guided,4,66.667402
GA-guided,4,114.803548
GA-guided,4,293.839364
GA-guided,4,203.166041
GA-guided,4,32.295388
GA-guided,4,64.714285
GA-guided,4,115.062749
GA-guided,4,157.589567
GA-guided,4,81.626881
GA-guided,4,356.194488
GA-guided,4,160.865867
GA-guided,4,80.788882
GA-guided,4,83.156390
GA-guided,4,376.792697
GA-guided,4,161.945739
GA-guided,4,31.733241
GA-guided,4,379.731018
GA-guided,4,114.720471
GA-guided,4,291.169564
GA-guided,4,111.872644
GA-guided,4,286.875612
GA-guided,4,377.232645
GA-guided,4,381.776260
GA-guided,4,33.096161
GA-guided,4,381.645423
GA-guided,4,373.804581
GA-guided,4,159.292183
GA-guided,4,159.286206
GA-guided,4,194.592803
GA-guided,4,357.994688
GA-guided,4,114.372217
GA-guided,4,373.591764
GA-guided,4,51.209275
GA-guided,4,81.533503
GA-guided,4,113.660136
GA-guided,4,109.893070
GA-guided,4,204.714402
GA-guided,4,31.833639
GA-guided,4,81.037771
GA-guided,4,81.806091
GA-guided,4,31.794685
GA-guided,4,48.369581
GA-guided,4,31.965736
GA-guided,4,114.712650
GA-guided,4,32.193050
GA-guided,4,81.584747
GA-guided,4,285.600020
GA-guided,4,66.242221
GA-guided,4,114.608637
GA-guided,4,291.279898
GA-guided,4,292.444258
GA-guided,4,382.252980
GA-guided,4,112.508893
GA-guided,4,285.277870
GA-guided,4,32.523248
GA-guided,4,113.836664
GA-guided,4,156.533727
GA-guided,4,31.398335
GA-guided,4,32.176539
GA-guided,4,48.201717
GA-guided,4,282.428798
GA-guided,4,203.193590
GA-guided,4,294.905239
GA-guided,4,203.983471
GA-guided,4,80.453486
GA-guided,4,47.721729
GA-guided,4,375.098210
GA-guided,4,112.802265
GA-guided,4,31.946539
GA-guided,4,51.017999
GA-guided,4,48.899800
GA-guided,4,364.433276
GA-guided,4,295.152654
GA-guided,4,154.567023
GA-guided,4,79.649150
GA-guided,4,32.933812
GA-guided,4,33.052518
GA-guided,4,154.424362
GA-guided,4,295.125821
GA-guided,4,82.115224
GA-guided,4,295.980302
GA-guided,4,65.068346
GA-guided,4,291.059656
GA-guided,4,82.229753
GA-guided,4,79.628467
GA-guided,4,80.845734
GA-guided,4,293.110569
GA-guided,4,111.900886
GA-guided,4,203.749535
GA-guided,4,48.394377
GA-guided,4,47.667927
GA-guided,4,64.076680
GA-guided,4,80.189547
GA-guided,4,112.554234
GA-guided,4,112.296639
GA-guided,4,47.845271
GA-guided,4,199.692343
GA-guided,4,31.893388
GA-guided,4,48.455577
GA-guided,4,113.236460
GA-guided,4,113.382011
GA-guided,4,80.710783
GA-guided,4,206.618064
GA-guided,4,205.897316
GA-guided,4,63.535921
GA-guided,4,33.274484
GA-guided,4,79.623350
GA-guided,4,79.254126
GA-guided,4,115.310856
GA-guided,4,290.597559
GA-guided,4,49.517504
GA-guided,4,65.695124
GA-guided,4,32.348919
GA-guided,4,64.992872
GA-guided,4,63.142510
GA-guided,4,360.282216
GA-guided,4,48.018078
GA-guided,4,294.487105
GA-guided,4,33.273519
GA-guided,4,202.673043
GA-guided,4,289.844782
GA-guided,4,65.217402
GA-guided,4,50.931968
GA-guided,4,65.573363
GA-guided,4,285.484495
GA-guided,4,161.082951
GA-guided,4,80.186663
GA-guided,4,63.667266
GA-guided,4,48.610669
GA-guided,4,47.548312
GA-guided,4,202.387342
GA-guided,4,33.296960
GA-guided,4,197.998856
GA-guided,4,63.044581
GA-guided,4,292.340995
GA-guided,4,375.190635
GA-guided,4,113.249264
GA-guided,4,382.149075
GA-guided,4,111.577019
GA-guided,4,47.639310
GA-guided,4,377.089530
GA-guided,4,113.868735
GA-guided,4,269.191151
GA-guided,4,65.952409
GA-guided,4,110.327276
GA-guided,4,204.510406
GA-guided,4,65.879781
GA-guided,4,114.870121
GA-guided,4,33.295923
GA-guided,4,50.790632
GA-guided,4,113.171069
GA-guided,4,67.049044
GA-guided,4,64.392326
GA-guided,4,381.290851
GA-guided,4,290.930373
GA-guided,4,292.568422
GA-guided,4,204.799218
GA-guided,4,82.944126
GA-guided,4,200.632168
GA-guided,4,50.866518
GA-guided,4,201.603151
GA-guided,4,205.482936
GA-guided,4,109.711996
GA-guided,4,160.996555
GA-guided,4,50.304807
GA-guided,4,63.629056
GA-guided,4,31.888841
GA-guided,4,155.213455
GA-guided,4,290.059619
GA-guided,4,383.057187
GA-guided,4,49.677890
GA-guided,4,50.749943
GA-guided,4,367.793733
GA-guided,4,67.516231
GA-guided,4,291.102449
GA-guided,4,83.170938
GA-guided,4,282.427612
GA-guided,4,63.577032
GA-guided,4,160.520812
GA-guided,4,369.675805
GA-guided,4,154.777465
GA-guided,4,64.533391
GA-guided,4,66.613143
GA-guided,4,291.894225
GA-guided,4,66.659401
GA-guided,4,282.428798
GA-guided,4,65.847846
GA-guided,4,359.878731
GA-guided,4,379.262939
GA-guided,4,109.991503
GA-guided,4,111.623897
GA-guided,4,47.667236
GA-guided,4,201.559361
GA-guided,4,198.683762
GA-guided,4,381.704272
GA-guided,4,113.450874
GA-guided,4,114.840587
GA-guided,4,159.893645
GA-guided,4,67.112636
GA-guided,4,64.802545
GA-guided,4,81.003677
GA-guided,4,65.939403
GA-guided,4,66.803121
GA-guided,4,205.332892
GA-guided,4,65.063440
GA-guided,4,293.559236
GA-guided,4,360.839081
GA-guided,4,200.061695
GA-guided,4,292.202955
GA-guided,4,206.167764
GA-guided,4,65.930887
GA-guided,4,361.979218
GA-guided,4,276.964105
GA-guided,4,33.140667
GA-guided,4,201.770263
GA-guided,4,155.311747
GA-guided,4,159.291521
GA-guided,4,64.808671
GA-guided,4,156.893386
GA-guided,4,289.471251
GA-guided,4,111.993135
GA-guided,4,375.130207
GA-guided,4,82.519877
GA-guided,4,111.999373
GA-guided,4,33.592095
GA-guided,4,32.339519
GA-guided,4,31.917848
GA-guided,4,50.912378
GA-guided,4,109.995346
GA-guided,4,201.877668
GA-guided,4,109.289844
GA-guided,4,195.847760
GA-guided,4,47.931698
GA-guided,4,33.416599
GA-guided,4,47.825828
GA-guided,4,155.344453
GA-guided,4,65.424311
GA-guided,4,64.726023
GA-guided,4,374.487974
GA-guided,4,158.803610
GA-guided,4,79.132063
GA-guided,4,374.092813
GA-guided,4,152.390984
GA-guided,4,281.935454
GA-guided,4,158.146779
GA-guided,4,114.709516
GA-guided,4,33.499821
GA-guided,4,32.356234
GA-guided,4,381.149738
GA-guided,4,49.043237
GA-guided,4,65.023986
GA-guided,4,113.851329
GA-guided,4,67.511323
GA-guided,4,114.220893
GA-guided,4,205.319341
GA-guided,4,292.650775
GA-guided,4,48.424199
GA-guided,4,112.124078
GA-guided,4,80.905199
GA-guided,4,49.863303
GA-guided,4,48.604416
GA-guided,4,81.636152
GA-guided,4,158.838137
GA-guided,4,287.760328
GA-guided,4,109.001729
GA-guided,4,32.103114
GA-guided,4,200.495793
GA-guided,4,157.804233
GA-guided,4,80.681874
GA-guided,4,201.020649
GA-guided,4,295.125821
GA-guided,4,378.664298
GA-guided,4,113.618447
GA-guided,4,375.193967
GA-guided,4,32.188305
GA-guided,4,113.529788
GA-guided,4,114.776896
GA-guided,4,47.439450
GA-guided,4,205.303136
GA-guided,4,48.396290
GA-guided,4,345.363735
GA-guided,4,83.181421
GA-guided,4,161.277184
GA-guided,4,269.894634
GA-guided,4,378.407339
GA-guided,4,65.596720
GA-guided,4,50.274795
GA-guided,4,200.148648
GA-guided,4,288.923933
GA-guided,4,50.408867
GA-guided,4,82.386797
GA-guided,4,205.823184
GA-guided,4,32.920160
GA-guided,4,200.258213
GA-guided,4,111.906215
GA-guided,4,155.400122
GA-guided,4,31.402700
GA-guided,4,383.580758
GA-guided,4,80.090620
GA-guided,4,49.156777
GA-guided,4,282.574785
GA-guided,4,112.198161
GA-guided,4,109.987954
GA-guided,4,83.114842
GA-guided,4,357.357288
GA-guided,4,111.703932
GA-guided,4,288.031324
GA-guided,4,49.221480
GA-guided,4,80.777529
GA-guided,4,113.585522
GA-guided,4,31.961784
GA-guided,4,111.712226
GA-guided,4,294.586894
GA-guided,4,112.881198
GA-guided,4,203.441032
GA-guided,4,81.662991
GA-guided,4,79.823469
GA-guided,4,378.606045
GA-guided,4,203.484565
GA-guided,4,31.573186
GA-guided,4,32.076011
GA-guided,4,161.908608
GA-guided,4,32.366966
GA-guided,4,339.872228
GA-guided,4,377.140211
GA-guided,4,50.464730
GA-guided,4,288.037057
GA-guided,4,66.085992
GA-guided,4,80.834933
GA-guided,4,112.198161
GA-guided,4,33.364791
GA-guided,4,374.932059
GA-guided,4,81.680160
GA-guided,4,31.319330
GA-guided,4,49.093643
GA-guided,4,48.962244
GA-guided,4,31.415311
GA-guided,4,201.246829
GA-guided,4,31.581226
GA-guided,4,47.626920
GA-guided,4,33.872783
GA-guided,4,63.535680
GA-guided,4,111.996312
GA-guided,4,205.214669
GA-guided,4,156.656117
GA-guided,4,287.808149
GA-guided,4,157.630912
GA-guided,4,160.075610
GA-guided,4,114.746701
GA-guided,4,294.133390
GA-guided,4,202.463376
GA-guided,4,109.821469
GA-guided,4,80.162143
GA-guided,4,205.717224
GA-guided,4,158.518893
GA-guided,4,33.111936
GA-guided,4,81.425120
GA-guided,4,31.506469
GA-guided,4,79.172249
GA-guided,4,292.516175
GA-guided,4,196.543194
GA-guided,4,293.429352
GA-guided,4,160.471919
GA-guided,4,79.596247
GA-guided,4,32.822509
GA-guided,4,375.229167
GA-guided,4,160.890927
GA-guided,4,82.209375
GA-guided,4,49.156033
GA-guided,4,109.987342
GA-guided,4,82.770640
GA-guided,4,49.893856
GA-guided,4,156.409219
GA-guided,4,64.608501
GA-guided,4,366.093883
GA-guided,4,81.130273
GA-guided,4,115.193604
GA-guided,4,31.768740
GA-guided,4,81.066452
GA-guided,4,197.653253
GA-guided,4,32.967774
GA-guided,4,195.822929
GA-guided,4,381.078264
GA-guided,4,107.883449
GA-guided,4,336.509698
GA-guided,4,201.423798
GA-guided,4,344.162414
GA-guided,4,115.307337
GA-guided,4,66.364617
GA-guided,4,82.141281
GA-guided,4,31.777579
GA-guided,4,204.082481
GA-guided,4,50.284738
GA-guided,4,201.287604
GA-guided,4,270.394558
GA-guided,4,158.708864
GA-guided,4,272.031086
GA-guided,4,48.915525
GA-guided,4,47.555958
GA-guided,4,65.436897
GA-guided,4,161.168156
GA-guided,4,114.458843
GA-guided,4,372.429818
GA-guided,4,33.696836
GA-guided,4,33.155695
GA-guided,4,49.353520
GA-guided,4,64.539346
GA-guided,4,47.406765
GA-guided,4,292.443736
GA-guided,4,290.759245
GA-guided,4,65.834490
GA-guided,4,47.929930
GA-guided,4,159.538509
GA-guided,4,377.715110
GA-guided,4,114.886714
GA-guided,4,113.987773
GA-guided,4,64.768910
GA-guided,4,292.106018
GA-guided,4,352.395674
GA-guided,4,79.828084
GA-guided,4,343.668012
GA-guided,4,205.587784
GA-guided,4,160.943175
GA-guided,4,158.357243
GA-guided,4,114.354447
GA-guided,4,31.973214
GA-guided,4,114.925678
GA-guided,4,373.785980
GA-guided,4,31.634611
GA-guided,4,114.751616
GA-guided,4,81.493038
GA-guided,4,157.870443
GA-guided,4,290.293422
GA-guided,4,202.987772
GA-guided,4,203.069295
GA-guided,4,205.504381
GA-guided,4,82.371681
GA-guided,4,50.179657
GA-guided,4,202.554562
GA-guided,4,202.869129
GA-guided,4,66.361551
GA-guided,4,292.421262
GA-guided,4,31.836465
GA-guided,4,200.422756
GA-guided,4,380.485579
GA-guided,4,47.609672
GA-guided,4,294.254287
GA-guided,4,294.824960
GA-guided,4,50.031068
GA-guided,4,50.219476
GA-guided,4,200.405400
GA-guided,4,31.354656
GA-guided,4,50.627720
GA-guided,4,48.713665
GA-guided,4,33.648672
GA-guided,4,289.842683
GA-guided,4,47.713143
GA-guided,4,381.572306
GA-guided,4,110.216463
GA-guided,4,160.601252
GA-guided,4,159.519122
GA-guided,4,377.826642
GA-guided,4,67.461696
GA-guided,4,341.784280
GA-guided,4,383.379350
GA-guided,4,63.768704
GA-guided,4,67.304732
GA-guided,4,295.284450
GA-guided,4,48.568314
GA-guided,4,114.281096
GA-guided,4,157.556200
GA-guided,4,200.390143
GA-guided,4,160.159571
GA-guided,4,349.079669
GA-guided,4,49.209491
GA-guided,4,159.178383
GA-guided,4,33.151833
GA-guided,4,205.784595
GA-guided,4,33.706660
GA-guided,4,79.141256
GA-guided,4,154.949951
GA-guided,4,160.405347
GA-guided,4,51.021596
GA-guided,4,157.786462
GA-guided,4,82.619000
GA-guided,4,370.456819
GA-guided,4,32.014258
GA-guided,4,48.794391
GA-guided,4,379.749327
GA-guided,4,63.664320
GA-guided,4,49.571223
GA-guided,4,64.584357
GA-guided,4,32.426676
GA-guided,4,47.821410
GA-guided,4,114.255833
GA-guided,4,204.181705
GA-guided,4,289.502227
GA-guided,4,113.020862
GA-guided,4,206.135412
GA-guided,4,49.641128
GA-guided,4,115.265382
GA-guided,4,155.334588
GA-guided,4,370.050509
GA-guided,4,31.503132
GA-guided,4,380.284151
GA-guided,4,205.646850
GA-guided,4,199.759398
GA-guided,4,50.713716
GA-guided,4,31.286160
GA-guided,4,31.471792
GA-guided,4,205.240964
GA-guided,4,50.113120
GA-guided,4,292.588497
GA-guided,4,291.352882
GA-guided,4,66.058394
GA-guided,4,50.672925
GA-guided,4,112.096618
GA-guided,4,31.502260
GA-guided,4,111.616530
GA-guided,4,206.135435
GA-guided,4,201.794621
GA-guided,4,65.142914
GA-guided,4,199.864115
GA-guided,4,114.690436
GA-guided,4,358.586499
GA-guided,4,111.789003
GA-guided,4,47.704649
GA-guided,4,82.676252
GA-guided,4,64.257501
GA-guided,4,64.872032
GA-guided,4,290.716509
GA-guided,4,82.593794
GA-guided,4,32.755678
GA-guided,4,199.981105
GA-guided,4,374.897946
GA-guided,4,200.951453
GA-guided,4,111.538303
GA-guided,4,50.239416
GA-guided,4,63.481514
GA-guided,4,33.823643
GA-guided,4,206.345441
GA-guided,4,51.060386
GA-guided,4,289.525423
GA-guided,4,159.062432
GA-guided,4,33.187528
GA-guided,4,294.516006
GA-guided,4,112.472873
GA-guided,4,377.354994
GA-guided,4,114.071639
GA-guided,4,66.050146
GA-guided,4,381.117069
GA-guided,4,82.466092
GA-guided,4,31.939545
GA-guided,4,47.548092
GA-guided,4,202.613460
GA-guided,4,82.690179
GA-guided,4,79.499737
GA-guided,4,377.254676
GA-guided,4,199.272789
GA-guided,4,205.123606
GA-guided,4,293.696627
GA-guided,4,361.245811
GA-guided,4,66.371770
GA-guided,4,63.452747
GA-guided,4,280.630305
GA-guided,4,48.452905
GA-guided,4,113.630974
GA-guided,4,66.973518
GA-guided,4,115.453270
GA-guided,4,157.097149
GA-guided,4,32.363132
GA-guided,4,82.629884
GA-guided,4,47.872966
GA-guided,4,32.925720
GA-guided,4,111.765402
GA-guided,4,64.546936
GA-guided,4,289.803093
GA-guided,4,114.545782
GA-guided,4,160.121078
GA-guided,4,377.048206
GA-guided,4,286.827370
GA-guided,4,79.494763
GA-guided,4,48.018815
GA-guided,4,79.519933
GA-guided,4,79.919800
GA-guided,4,64.539590
GA-guided,4,111.259546
GA-guided,4,292.925814
GA-guided,4,292.042063
GA-guided,4,63.733165
GA-guided,4,48.848350
GA-guided,4,357.313043
GA-guided,4,33.491336
GA-guided,4,293.028827
GA-guided,4,203.302959
GA-guided,4,32.297105
GA-guided,4,66.190413
GA-guided,4,156.134210
GA-guided,4,200.102140
GA-guided,4,156.166460
GA-guided,4,81.190649
GA-guided,4,63.497583
GA-guided,4,31.939475
GA-guided,4,81.408654
GA-guided,4,292.508238
GA-guided,4,377.942386
GA-guided,4,64.349184
GA-guided,4,49.208477
GA-guided,4,290.233035
GA-guided,4,380.563509
GA-guided,4,81.327393
GA-guided,4,50.039300
GA-guided,4,206.204739
GA-guided,4,113.937531
GA-guided,4,114.911907
GA-guided,4,79.181160
GA-guided,4,79.746485
GA-guided,4,31.685426
GA-guided,4,81.853067
GA-guided,4,49.852033
GA-guided,4,158.488835
GA-guided,4,82.475960
GA-guided,4,157.270543
GA-guided,4,47.778285
GA-guided,4,287.798233
GA-guided,4,32.954102
GA-guided,4,206.092164
GA-guided,4,205.787390
GA-guided,4,201.320304
GA-guided,4,206.732534
GA-guided,4,112.319983
GA-guided,4,157.719631
GA-guided,4,157.345402
GA-guided,4,359.619539
GA-guided,4,114.040099
GA-guided,4,65.947924
GA-guided,4,31.842057
GA-guided,4,33.857154
GA-guided,4,66.295919
GA-guided,4,109.265938
GA-guided,4,82.277476
GA-guided,4,50.192567
GA-guided,4,50.195248
GA-guided,4,31.998709
GA-guided,4,33.478285
GA-guided,4,160.927144
GA-guided,4,371.122575
GA-guided,4,287.858818
GA-guided,4,50.441720
GA-guided,4,51.470762
GA-guided,4,63.220573
GA-guided,4,113.613965
GA-guided,4,64.616286
GA-guided,4,201.515400
GA-guided,4,293.564678
GA-guided,4,292.745664
GA-guided,4,373.981319
GA-guided,4,49.519419
GA-guided,4,32.974313
GA-guided,4,112.317857
GA-guided,4,115.037665
GA-guided,4,82.665678
GA-guided,4,114.472252
GA-guided,4,264.414917
GA-guided,4,294.989752
GA-guided,4,374.375218
GA-guided,4,65.374903
GA-guided,4,374.619389
GA-guided,4,205.587784
GA-guided,4,356.761041
GA-guided,4,114.670584
GA-guided,4,82.580305
GA-guided,4,206.232027
GA-guided,4,32.899499
GA-guided,4,47.965612
GA-guided,4,48.345450
GA-guided,4,48.322893
GA-guided,4,157.248744
GA-guided,4,80.439792
GA-guided,4,64.389201
GA-guided,4,376.689088
GA-guided,4,49.346210
GA-guided,4,360.844205
GA-guided,4,111.408612
GA-guided,4,50.171421
GA-guided,4,292.010617
GA-guided,4,51.102681
GA-guided,4,65.150312
GA-guided,4,83.154925
GA-guided,4,80.463566
GA-guided,4,81.445994
GA-guided,4,155.582285
GA-guided,4,31.871253
GA-guided,4,156.625327
GA-guided,4,202.812443
GA-guided,4,205.225638
GA-guided,4,113.406628
GA-guided,4,32.547582
GA-guided,4,288.309483
GA-guided,4,66.261404
GA-guided,4,159.978728
GA-guided,4,359.366689
GA-guided,4,47.538926
GA-guided,4,63.814703
GA-guided,4,155.277613
GA-guided,4,50.666569
GA-guided,4,33.205441
GA-guided,4,64.533654
GA-guided,4,287.918493
GA-guided,4,47.774161
GA-guided,4,159.645437
GA-guided,4,32.201671
GA-guided,4,286.916664
GA-guided,4,161.304437
GA-guided,4,158.477032
GA-guided,4,50.253340
GA-guided,4,50.425657
GA-guided,4,79.566270
GA-guided,4,370.709810
GA-guided,4,32.471329
GA-guided,4,31.957067
GA-guided,4,286.457054
GA-guided,4,81.546409
GA-guided,4,82.454643
GA-guided,4,289.331434
GA-guided,4,204.708001
GA-guided,4,285.178756
GA-guided,4,114.562941
GA-guided,4,161.051765
GA-guided,4,154.724779
GA-guided,4,287.293749
GA-guided,4,111.945809
GA-guided,4,159.893860
GA-guided,4,155.674654
GA-guided,4,157.663515
GA-guided,4,286.922072
GA-guided,4,49.082400
GA-guided,4,376.367635
GA-guided,4,80.196735
GA-guided,4,198.731801
GA-guided,4,32.293696
GA-guided,4,200.479206
GA-guided,4,159.624454
GA-guided,4,362.737804
GA-guided,4,111.861699
GA-guided,4,65.989726
GA-guided,4,33.333394
GA-guided,4,198.899149
GA-guided,4,48.563970
GA-guided,4,337.877703
GA-guided,4,65.675748
GA-guided,4,82.657969
GA-guided,4,161.810907
GA-guided,4,115.398678
GA-guided,4,32.869811
GA-guided,4,280.037520
GA-guided,4,160.797998
GA-guided,4,290.987146
GA-guided,4,80.861729
GA-guided,4,381.866637
GA-guided,4,276.379097
GA-guided,4,64.839384
GA-guided,4,201.557663
GA-guided,4,31.833791
GA-guided,4,48.726698
GA-guided,4,375.874223
GA-guided,4,48.744297
GA-guided,4,82.279230
GA-guided,4,161.067755
GA-guided,4,158.062928
GA-guided,4,32.867001
GA-guided,4,295.191670
GA-guided,4,48.491390
GA-guided,4,65.714532
GA-guided,4,32.274259
GA-guided,4,358.001518
GA-guided,4,81.705452
GA-guided,4,111.539876
GA-guided,4,160.565271
GA-guided,4,79.686219
GA-guided,4,50.780188
GA-guided,4,373.237283
GA-guided,4,109.807711
GA-guided,4,381.258243
