episode,regular_reward_mean_5seed_raw,ga_guided_reward_mean_5seed_raw,regular_reward_mean_5seed_smoothed_roll100,ga_guided_reward_mean_5seed_smoothed_roll100
1959,112.462179,114.251096,132.858502,137.945628
1960,116.985092,123.613007,132.623800,137.703947
1961,121.273806,128.929617,133.314451,138.391989
1962,91.481296,91.864176,133.746786,138.829355
1963,113.243116,116.298829,134.807388,140.014622
1964,190.093849,207.525425,135.558494,140.824769
1965,68.418632,68.766632,134.589983,139.676302
1966,123.876660,131.741413,135.210431,140.334464
1967,147.476339,155.859246,135.303989,140.408169
1968,223.138275,243.659955,134.411778,139.397521
1969,158.417535,168.857950,133.729901,138.574430
1970,57.889192,54.397817,134.355036,139.277411
1971,134.208541,140.917466,134.672588,139.653589
1972,111.119497,117.093731,134.898054,139.915635
1973,244.538953,270.477529,135.555961,140.643240
1974,60.725945,57.499849,134.656940,139.535586
1975,105.808380,111.011571,135.203613,140.171276
1976,133.194934,136.431401,136.285774,141.355838
1977,196.220598,211.912917,136.308129,141.339915
1978,138.537918,147.897074,135.867609,140.793506
1979,137.225536,147.475248,135.373756,140.237624
1980,93.461313,94.665018,135.511094,140.327441
1981,83.305998,83.513807,135.816214,140.695385
1982,139.131925,142.996531,135.614935,140.471246
1983,146.742864,156.903670,135.174211,139.971491
1984,124.907469,128.112714,135.030877,139.766901
1985,151.125352,156.304108,135.789153,140.620232
1986,67.431363,64.097051,135.258940,139.992288
1987,71.946283,72.363554,135.966713,140.728776
1988,54.650104,50.661014,136.633997,141.438333
1989,196.736719,212.416572,137.237497,142.095641
1990,187.778590,203.153780,136.304279,141.027333
1991,51.416218,48.482526,135.658254,140.249549
1992,149.808426,155.838327,136.986327,141.638550
1993,126.895451,132.969050,136.884127,141.517835
1994,155.228029,161.468332,136.739329,141.342051
1995,153.411281,165.041994,136.229007,140.773102
1996,107.901084,109.822849,135.592656,140.031892
1997,87.625173,90.044383,135.653018,140.076709
1998,118.239357,121.717536,136.682927,141.211304
1999,155.543206,161.440247,136.866015,141.401768
2000,192.151263,201.047289,136.660818,141.154561
2001,158.770654,168.957257,136.713779,141.236449
2002,174.463906,183.189526,136.608171,141.043571
2003,85.890719,85.843613,136.488826,140.925547
2004,77.689918,76.641123,137.112606,141.630015
2005,197.400479,207.392652,137.814936,142.378910
2006,155.955084,160.270066,137.467320,142.016311
2007,138.168434,142.920629,136.738928,141.248831
2008,108.466308,115.503913,136.792795,141.266958
2009,145.001804,148.022711,137.581018,142.060105
2010,145.085528,148.227146,137.474211,141.920313
2011,81.172525,78.688559,136.782624,141.169834
2012,79.988917,77.121687,137.999204,142.505447
2013,151.225632,162.090578,137.716313,142.227318
2014,133.225742,133.937497,136.808760,141.154824
2015,145.176571,147.421314,136.642703,140.984946
2016,152.686716,160.684063,137.601978,142.091146
2017,164.720731,173.646350,137.173289,141.577317
2018,62.352309,58.542385,137.143190,141.537100
2019,170.188318,178.484158,138.832485,143.439219
2020,90.530039,87.557617,137.988052,142.477790
2021,149.175533,155.267629,138.338032,142.911571
2022,128.478073,131.739260,138.392250,142.930278
2023,124.266275,128.476110,137.992783,142.455018
2024,99.910618,99.754270,137.884779,142.305144
2025,205.151337,216.082623,138.119560,142.542056
2026,217.149525,231.960309,137.369621,141.744555
2027,117.912026,121.698902,136.905121,141.173140
2028,192.776325,205.078030,137.547034,141.817448
2029,135.119978,138.346507,137.000461,141.194583
2030,117.767134,122.868935,137.400335,141.623975
2031,120.185044,121.663033,137.730688,141.953114
2032,146.916017,148.565890,138.323705,142.599981
2033,117.940372,116.549930,138.494102,142.817008
2034,164.559146,172.747787,138.606726,142.944072
2035,181.566414,187.040266,138.991141,143.346818
2036,109.742941,112.155473,138.757177,143.132526
2037,183.297060,192.074800,139.263851,143.685881
2038,164.819076,167.736765,139.563310,144.006851
2039,187.711380,198.100130,139.782145,144.292943
2040,184.701735,192.959099,139.888494,144.381639
2041,120.109585,121.795085,139.340657,143.768925
2042,133.807999,140.025071,139.113846,143.536228
2043,128.821823,131.321168,138.690751,143.053626
2044,162.613017,174.969691,139.307987,143.731192
2045,109.690144,114.461755,139.699472,144.145233
2046,97.384404,97.740957,140.245888,144.747051
2047,106.408462,104.686932,141.082722,145.598031
2048,98.134481,99.265279,141.273166,145.861236
2049,79.838015,77.026721,141.873876,146.531028
2050,78.456544,76.158719,141.904183,146.570763
2051,150.851861,153.609170,142.687497,147.399302
2052,107.403424,110.069068,142.819648,147.578068
2053,163.897186,172.466021,143.933635,148.781178
2054,165.505430,177.407632,144.557968,149.423984
2055,141.101411,145.686490,144.886067,149.731414
2056,89.237844,91.056499,145.440985,150.304612
2057,220.706143,230.078626,145.665510,150.530082
2058,62.802322,61.187051,145.440119,150.328970
2059,88.991983,90.082988,145.332410,150.202112
2060,186.050191,192.417190,145.749941,150.629816
2061,164.507364,172.666234,145.452267,150.340936
2062,197.541480,210.390882,145.833473,150.804243
2063,188.353667,197.313461,145.225541,150.115575
2064,93.242789,92.678761,144.837083,149.698607
2065,130.463432,134.582846,144.994324,149.849876
2066,133.232483,139.111914,145.109053,149.951377
2067,58.255219,54.794414,144.735027,149.503919
2068,154.950572,161.350926,145.202078,149.994808
2069,220.931069,239.155956,144.977288,149.714055
2070,89.644361,92.015674,144.294788,148.907931
2071,156.755077,167.122045,145.098182,149.762241
2072,176.910206,189.854257,144.645053,149.189492
2073,154.636940,159.712113,143.729907,148.112115
2074,115.393205,121.068844,143.324138,147.642123
2075,214.024429,229.467751,143.793009,148.062379
2076,135.430466,134.839167,142.332944,146.434469
2077,152.168638,157.271933,142.460154,146.570265
2078,89.152542,92.308909,142.325587,146.432128
2079,150.959424,156.456941,143.091953,147.234262
2080,123.973243,131.459449,143.695163,147.854538
2081,63.178126,61.099921,143.499207,147.545939
2082,95.059572,93.021045,144.634236,148.771545
2083,132.409437,136.444646,145.377860,149.589615
2084,200.735008,213.445846,144.803224,148.979821
2085,98.104111,93.509648,144.426256,148.510120
2086,138.208683,137.745860,145.865884,150.168230
2087,138.674661,143.319221,146.308846,150.709409
2088,115.000108,116.391808,147.395348,151.894087
2089,103.414917,105.585841,148.041579,152.607957
2090,123.176109,125.375348,148.165207,152.713143
2091,184.223451,187.382594,147.422873,151.899997
2092,139.588423,143.766855,147.233050,151.780743
2093,112.415724,115.390650,147.678932,152.250246
2094,104.195818,104.573478,148.123093,152.754373
2095,89.776194,90.920939,148.471461,153.145557
2096,113.937218,114.304579,149.062921,153.772646
2097,190.616103,203.503883,150.407361,155.275008
2098,136.548168,140.763873,149.523459,154.265343
2099,135.023453,136.719579,150.249048,155.085222
2100,197.447423,209.236073,150.811276,155.735236
2101,148.209822,149.669478,149.979359,154.824805
2102,162.529398,171.387177,149.686106,154.488946
2103,148.268693,156.290377,149.228647,153.942043
2104,147.922929,151.530656,148.985231,153.661904
2105,162.638955,171.132733,148.421415,153.006441
2106,83.115838,83.522053,148.515234,153.046754
2107,143.555172,144.733326,149.413910,153.997061
2108,187.288601,194.818587,149.524082,154.161716
2109,134.321031,134.043551,149.626240,154.247721
2110,75.926866,73.179221,149.389823,154.035761
2111,202.830537,212.249901,149.568513,154.216638
2112,51.699804,49.308794,149.611089,154.326262
2113,60.470308,54.841106,150.115346,154.867495
2114,116.620103,116.949738,150.991795,155.837436
2115,241.104044,258.041317,151.343976,156.240744
2116,109.817763,109.301190,149.447167,154.137962
2117,161.710861,169.624630,149.566402,154.271921
2118,231.281842,248.754284,149.148306,153.758681
2119,85.745014,82.341220,147.930373,152.385832
2120,125.528065,130.935712,148.227655,152.748519
2121,154.597297,157.138301,149.023948,153.573732
2122,88.531408,84.213357,149.269539,153.909957
2123,113.465793,113.488675,149.966861,154.683138
2124,123.388765,123.445476,149.860052,154.545398
2125,130.157416,136.332506,150.211683,154.931418
2126,170.699559,174.818825,150.489594,155.183912
2127,182.103313,186.129735,149.985643,154.697663
2128,138.119022,142.791519,149.682525,154.409129
2129,175.107386,181.285671,149.528006,154.212035
2130,150.802430,155.782865,148.411714,152.988541
2131,179.486694,186.349721,147.902066,152.423627
2132,163.955803,170.268555,147.141859,151.586599
2133,129.202740,129.256332,146.759189,151.131202
2134,203.000634,213.022365,146.562743,150.948332
2135,158.170029,165.611132,145.086840,149.325686
2136,160.410365,167.490903,145.560526,149.824508
2137,213.242949,224.171867,145.244970,149.472512
2138,186.702521,196.345918,145.023306,149.262909
2139,198.346328,206.969778,144.663408,148.856052
2140,129.918052,131.687661,144.392231,148.542749
2141,97.428450,98.525431,144.481914,148.648580
2142,91.498549,91.764853,144.103613,148.221331
2143,190.545417,199.077753,144.455658,148.591983
2144,201.761509,216.373746,143.795552,147.823887
2145,164.331758,174.643549,143.513410,147.484256
2146,181.067769,182.839053,143.394001,147.279848
2147,125.452841,131.007390,143.256830,147.190487
2148,158.205501,166.244424,143.352438,147.268557
2149,82.868686,81.000234,143.119147,147.003465
2150,156.787956,159.012626,143.515225,147.445968
2151,164.066937,171.485845,143.584212,147.509526
2152,218.802196,230.380021,142.858082,146.691780
2153,226.330484,236.746613,143.033927,146.903101
2154,198.315300,208.150653,142.159413,145.902379
2155,196.593178,203.006318,141.495520,145.115214
2156,111.690359,113.603466,140.608050,144.183845
2157,198.167036,209.967412,141.201980,144.830137
2158,52.031457,48.501239,140.382363,143.867788
2159,130.745019,132.853367,141.393075,144.959495
2160,156.282857,163.529253,141.595518,145.201721
2161,202.627987,218.996866,142.069102,145.629628
2162,136.748271,141.524080,141.083290,144.470415
2163,149.507831,155.616709,141.216403,144.586320
2164,108.966930,107.805660,141.465576,144.832422
2165,141.936283,144.732961,141.728236,145.134377
2166,95.829917,94.366143,141.049484,144.391883
2167,104.960303,103.883261,142.465384,146.027554
2168,132.471603,133.275660,143.239396,146.871345
2169,152.680996,158.543556,143.461252,147.119936
2170,169.983760,177.446677,143.534409,147.185738
2171,111.442209,109.847105,142.670309,146.216035
2172,85.395640,82.116574,143.268357,146.871897
2173,114.059965,112.712949,142.917322,146.542332
2174,162.280305,163.094404,143.796254,147.506972
2175,68.017933,66.676790,143.172569,146.844019
2176,148.151532,148.418771,144.119037,147.831024
2177,138.711861,143.458140,144.510413,148.295786
2178,165.789214,172.522329,144.533096,148.249604
2179,211.280376,218.484570,143.803507,147.441050
2180,104.377664,100.599571,142.948301,146.488879
2181,176.681053,183.660497,143.391741,147.041897
2182,169.421940,174.828053,142.892394,146.492412
2183,74.945803,75.465241,142.592485,146.153978
2184,163.038299,166.475759,143.191063,146.755567
2185,242.066861,259.320645,142.709193,146.225946
2186,182.504837,191.863741,141.763467,145.121447
2187,247.324862,261.786993,141.803659,145.135203
2188,179.623210,187.778863,141.596585,144.935792
2189,115.777734,116.104433,141.054003,144.332868
2190,48.942711,44.060706,142.124527,145.498131
2191,165.241189,175.457227,142.579007,145.968797
2192,184.176586,190.717176,141.881571,145.106995
2193,156.831887,165.803300,141.953180,145.201641
2194,139.032552,143.691954,141.543049,144.740229
2195,148.922254,153.629813,141.562165,144.741782
2196,248.381196,264.540729,141.006329,144.144129
2197,102.225876,102.537456,139.299223,142.252151
2198,209.107136,222.751707,139.921767,142.912559
2199,191.246217,201.720971,138.927004,141.804610
2200,114.255716,118.192999,138.557512,141.331851
2201,118.884518,116.083593,138.402299,141.108014
2202,116.783475,116.696872,138.457567,141.200844
2203,123.927088,128.276493,138.914674,141.691472
2204,91.541392,85.984287,138.362372,141.084380
2205,172.020816,175.164079,138.669630,141.431874
2206,172.983413,178.552706,138.771522,141.568597
2207,154.572361,161.198875,137.897076,140.606907
2208,197.504433,203.419070,137.323667,139.925558
2209,110.679331,112.847529,136.554606,139.110748
2210,93.795839,91.266953,136.435586,138.992851
2211,207.088130,223.212318,136.962657,139.572739
2212,102.125564,103.432065,136.644985,139.168020
2213,148.115183,151.835245,136.786839,139.296937
2214,151.838255,157.280563,137.158204,139.698933
2215,51.423076,47.763097,137.106797,139.599327
2216,121.741307,122.697030,137.293206,139.768630
2217,119.901243,118.300630,137.026321,139.469385
2218,109.488511,111.469402,136.899758,139.317710
2219,115.473212,118.609921,136.299436,138.666621
2220,205.157388,213.457044,135.928772,138.235481
2221,179.156355,190.760823,135.564071,137.841681
2222,158.263667,161.531417,135.779104,137.983617
2223,102.784847,99.714693,136.111324,138.369266
2224,158.551910,162.047450,136.311681,138.560447
2225,157.948549,161.581954,136.016332,138.220129
2226,120.304450,126.193888,135.591685,137.749076
2227,151.791480,157.276314,137.010852,139.270616
2228,122.667136,123.082158,136.717398,138.924010
2229,63.478211,58.936268,137.712339,139.997718
2230,99.837598,99.291445,138.117544,140.421843
2231,103.465984,102.646977,138.252586,140.529214
2232,125.688806,124.728792,138.723387,141.015269
2233,109.558169,110.969374,138.767934,141.065707
2234,55.410253,50.757740,139.038349,141.326276
2235,205.538718,215.493359,139.948647,142.284533
2236,128.854700,132.291321,139.034942,141.306520
2237,191.076543,203.211478,138.887245,141.124038
2238,150.712730,155.660300,138.476358,140.637678
2239,171.228660,175.639432,138.166501,140.271173
2240,138.886341,142.270730,138.355133,140.496509
2241,59.598353,55.800542,138.095985,140.143283
2242,126.703055,128.830062,138.786744,140.882251
2243,124.534794,122.268175,139.124084,141.232004
2244,173.547358,182.410595,138.636387,140.736003
2245,152.390781,154.202750,138.030716,140.075745
2246,167.350671,173.903044,137.948607,139.959533
2247,135.013711,138.814351,137.265195,139.229552
2248,134.876340,139.735185,136.723010,138.592911
2249,122.476498,125.250575,136.322659,138.107678
2250,163.686692,165.368430,137.262273,139.118291
2251,91.453879,89.711236,137.476608,139.380809
2252,236.386719,251.512144,137.876798,139.805916
2253,138.879094,136.674340,136.197653,137.928057
2254,131.925990,129.434161,137.134518,138.951855
2255,107.846236,109.869461,137.918991,139.900866
2256,171.083322,178.232693,139.245490,141.274143
2257,116.205314,113.732518,139.090071,141.101880
2258,153.102696,157.671948,139.221113,141.245071
2259,150.989346,157.075949,138.598270,140.551941
2260,203.641199,206.319912,137.955218,139.817994
2261,104.046797,103.075530,138.013712,139.939996
2262,150.059559,153.114672,138.114973,140.072291
2263,174.425129,180.226822,138.526878,140.517859
2264,135.232909,138.001166,138.878936,140.890296
2265,74.061171,70.483623,139.623607,141.670812
2266,237.419850,257.933225,140.859587,143.002398
2267,182.361561,188.262317,140.216185,142.171741
2268,154.657175,158.134808,139.795087,141.751875
2269,159.996677,165.123779,140.197279,142.147711
2270,83.573750,80.476363,140.010286,141.908149
2271,171.247055,175.433265,140.713827,142.682385
2272,50.292131,49.160128,140.432300,142.432833
2273,201.953187,209.176873,141.850869,143.886893
2274,99.911783,96.799166,141.102313,143.044673
2275,162.664738,165.377296,141.335647,143.288556
2276,187.289101,194.894961,140.630861,142.561123
2277,140.980178,138.839972,140.325082,142.175055
2278,92.830309,91.666919,140.026831,141.883969
2279,125.759815,123.267391,141.226720,143.193671
2280,148.721663,155.901436,141.313178,143.279141
2281,126.746273,128.711967,141.276060,143.191402
2282,139.431074,140.984610,141.704434,143.592440
2283,134.803627,135.624174,141.045526,142.903418
2284,114.851296,113.513625,141.367522,143.241477
2285,147.494260,148.870767,142.686271,144.647918
2286,186.524066,193.239326,142.358034,144.268974
2287,226.617440,241.845977,141.819196,143.679406
2288,125.364954,127.486372,141.094077,142.794474
2289,222.830183,232.630805,141.244297,142.902952
2290,94.390690,91.127324,140.404098,141.963071
2291,95.497636,89.276955,141.160207,142.784045
2292,191.337440,200.181771,140.976207,142.642842
2293,115.818795,119.662093,140.768141,142.365039
2294,140.944175,143.847337,141.435476,143.060595
2295,93.338673,93.864436,141.199502,142.784658
2296,77.670520,75.342971,141.380929,142.948233
2297,164.480280,168.578199,141.931186,143.510086
2298,109.630884,111.956855,141.434471,142.977069
2299,154.297006,154.445032,141.635098,143.170144
2300,98.734384,95.809309,140.883609,142.358643
2301,124.411359,125.366656,140.993402,142.482320
2302,162.494134,165.759646,141.818234,143.344518
2303,68.696861,67.567268,141.099658,142.573031
2304,122.267230,120.733736,141.993877,143.490138
2305,182.210019,188.836356,142.538387,144.063392
2306,85.538802,82.383712,142.274850,143.755555
2307,97.231441,93.064000,143.821446,145.402606
2308,120.598335,121.938079,143.492916,145.063526
2309,98.777373,101.057787,143.822291,145.418881
2310,146.502901,149.255728,144.290151,145.874878
2311,175.320916,182.740474,144.375022,145.975037
2312,116.310969,116.323737,144.755150,146.291509
2313,185.251733,192.034863,145.013195,146.560770
2314,146.697526,147.319981,144.854147,146.336822
2315,70.064035,64.693309,145.289912,146.808607
2316,95.052814,92.772577,145.278591,146.805444
2317,107.244851,103.133139,145.675890,147.294491
2318,49.456341,46.360514,146.115735,147.753155
2319,78.406803,75.495853,146.544255,148.181315
2320,168.687301,174.077121,147.435625,149.102144
2321,200.659659,204.954373,146.990571,148.564296
2322,191.485625,200.096324,146.369529,147.910143
2323,122.820646,118.832829,145.874834,147.325256
2324,129.016918,128.015604,145.820677,147.308620
2325,115.483932,114.476638,145.912629,147.403924
2326,262.221158,278.347910,145.420741,146.877743
2327,122.446016,122.615727,144.624703,145.936470
2328,222.161214,230.452970,144.102100,145.381664
2329,103.998725,101.348749,143.572184,144.761316
2330,113.341798,110.028542,144.008929,145.229695
2331,150.546134,151.252474,146.071512,147.503729
2332,130.143432,129.772565,145.489303,146.865598
2333,136.599747,137.026288,145.081237,146.442375
2334,146.440056,146.583510,146.107602,147.514061
2335,114.168215,117.691990,146.143569,147.559020
2336,114.084982,114.043146,146.161781,147.520892
2337,149.987791,154.575511,146.020504,147.408621
2338,119.727075,119.009763,145.966389,147.338037
2339,190.091894,198.173025,146.084646,147.475068
2340,112.971532,106.948158,145.667950,147.024385
2341,128.674191,129.697327,146.586154,148.012434
2342,160.437103,163.805318,146.298042,147.659184
2343,75.765080,72.668128,146.778920,148.205223
2344,112.980297,116.384739,148.018265,149.557257
2345,144.179862,142.581615,148.032371,149.510274
2346,99.009431,100.904934,148.268412,149.807224
2347,80.795236,75.150213,148.790418,150.330853
2348,94.841284,91.211871,149.040894,150.614284
2349,216.437826,226.311902,148.965206,150.566646
2350,185.120173,191.620248,147.930166,149.413106
2351,131.472957,132.221967,147.385745,148.763028
2352,68.472191,63.726224,147.072300,148.416718
2353,232.565576,239.054095,147.614647,149.011802
2354,210.373311,224.335309,147.391789,148.751300
2355,240.496121,247.197121,146.740611,147.968315
2356,155.541443,161.006413,145.845442,147.010019
2357,129.309526,128.051612,145.279470,146.348168
2358,90.818358,88.358944,144.888797,145.909691
2359,86.684158,83.681235,145.281119,146.320069
2360,209.490554,218.520093,145.882844,146.937328
2361,114.172985,116.305023,144.982879,145.908652
2362,191.250034,197.671483,145.208090,146.101088
2363,209.630907,217.470581,145.338828,146.193792
2364,209.700002,216.052750,144.246948,144.990790
2365,197.659175,203.642255,143.098747,143.760494
2366,173.079635,174.867492,142.156407,142.733843
2367,140.251759,146.275661,141.064708,141.596044
2368,194.876409,197.718413,141.445506,141.983884
2369,141.297394,141.167604,140.331033,140.827240
2370,153.927772,157.900005,140.037485,140.511899
2371,143.094400,150.477995,140.035342,140.495503
2372,192.149012,194.566144,140.091123,140.511262
2373,127.097567,124.954859,139.362238,139.759644
2374,123.245240,121.187534,139.165591,139.583790
2375,92.186086,92.633990,139.137842,139.532481
2376,156.711225,156.288185,139.510103,139.918302
2377,111.155062,109.731353,138.959016,139.324135
2378,212.819239,222.637115,138.959686,139.327040
2379,134.405647,131.814353,138.962586,139.249824
2380,145.009860,147.127571,139.260787,139.564283
2381,169.583616,168.815788,138.742775,138.989500
2382,73.540297,72.082418,138.717982,138.948139
2383,167.003275,169.430025,140.442062,140.756398
2384,246.726110,254.157707,139.734553,140.012414
2385,114.670589,110.976420,139.027235,139.247565
2386,132.640274,134.282539,139.587943,139.882522
2387,154.105568,153.352706,139.676333,139.967769
2388,140.386934,138.334171,139.033340,139.285125
2389,138.810276,138.642744,139.931495,140.211434
2390,170.001543,173.224755,140.474921,140.781719
2391,77.097683,75.156636,139.440756,139.696085
2392,170.530884,172.401442,139.901206,140.155234
2393,182.552213,189.217735,139.100006,139.282518
2394,117.346841,116.253572,138.523733,138.598323
2395,111.481364,110.222010,138.352049,138.388522
2396,132.696209,131.528265,139.671199,139.742756
2397,114.808723,115.276462,139.655547,139.707898
2398,129.693615,131.264349,140.262444,140.322956
2399,79.148144,73.294887,140.550128,140.622767
2400,109.713691,108.177064,141.559817,141.729463
2401,206.894570,211.586418,142.361937,142.563830
2402,90.636534,88.610996,141.640069,141.750887
2403,158.118759,159.277915,141.832855,141.982233
2404,176.718222,178.059201,141.680641,141.814581
2405,155.856242,158.052645,141.689129,141.819706
2406,240.198402,247.088821,141.001482,141.078226
2407,64.378453,59.155982,140.711226,140.739822
2408,153.535905,157.473617,141.170578,141.234937
2409,145.563354,146.657464,140.986315,141.012978
2410,154.990030,159.271556,140.029647,140.015536
2411,213.333705,214.387676,139.509761,139.435066
2412,142.115433,143.249865,138.394873,138.284021
2413,169.346906,169.640069,139.569341,139.503669
2414,190.274007,194.498474,139.736262,139.662598
2415,68.932014,64.377000,139.313817,139.202342
2416,134.782725,141.677321,139.818195,139.735269
2417,151.229296,148.999538,140.604165,140.451304
2418,92.308313,89.176536,140.832837,140.702494
2419,167.543800,167.578696,141.627672,141.538347
2420,124.181974,120.292349,141.718208,141.616222
2421,138.555406,139.539054,142.006534,141.910331
2422,142.016183,141.607619,141.379906,141.205364
2423,117.404887,117.169209,141.024492,140.820240
2424,138.212108,137.546084,141.111537,140.920414
2425,66.295197,61.858458,141.588526,141.443993
2426,182.617359,184.220641,142.458719,142.337463
2427,70.185724,67.135146,142.717476,142.663160
2428,169.169614,168.418149,143.738228,143.724929
2429,147.673197,148.186640,144.433795,144.493309
2430,319.600047,337.431980,145.316302,145.420665
2431,92.325230,87.439326,143.127320,143.022149
2432,89.336916,87.450270,143.872036,143.801693
2433,239.236235,244.194922,144.381884,144.299554
2434,150.036741,151.079414,143.848083,143.783397
2435,115.989386,113.879157,143.594092,143.504133
2436,99.957283,102.816104,143.312403,143.205271
2437,144.576297,147.517022,144.212106,144.083075
2438,131.552794,132.712925,143.711052,143.569376
2439,148.422291,153.104739,143.578149,143.377843
2440,204.791956,205.752987,143.789002,143.516992
2441,99.862913,94.372357,143.717567,143.502582
2442,208.524962,218.409190,144.529299,144.446273
2443,199.699610,207.871521,143.927475,143.721007
2444,114.390836,111.686493,143.327667,143.037096
2445,167.783932,172.276569,143.100766,142.776713
2446,151.210055,153.267899,142.752030,142.379105
2447,105.842865,103.493261,143.051608,142.678201
2448,87.272428,86.448081,142.927165,142.497226
2449,112.933832,110.957891,143.879154,143.470384
2450,130.678100,126.612491,143.373443,142.924805
2451,100.128451,97.590932,143.561475,143.141620
2452,122.706939,123.234622,143.830769,143.411595
2453,210.279748,213.003962,144.221637,143.796237
2454,145.255465,146.036775,143.351067,142.872046
2455,150.979260,151.367512,144.129654,143.700406
2456,98.944294,94.821296,143.909462,143.463461
2457,90.242226,84.203927,144.176605,143.746135
2458,130.050514,129.396742,144.713037,144.298402
2459,146.856654,145.407102,143.955592,143.500189
2460,119.494063,115.652533,143.412354,142.914703
2461,136.694126,135.548575,143.867074,143.387940
2462,204.323803,206.941910,144.245079,143.784988
2463,100.442869,97.170439,143.363692,142.849309
2464,94.879948,93.023092,144.351884,143.876334
2465,103.425136,100.977174,144.693237,144.191465
2466,63.909706,61.087586,145.046660,144.533262
2467,178.331632,185.059670,145.048200,144.513075
2468,83.429088,82.053997,144.527377,143.917494
2469,111.942557,109.633476,145.277976,144.665798
2470,153.713546,156.260443,145.045159,144.395257
2471,148.672440,152.053854,144.194097,143.468525
2472,119.260522,119.404382,143.480998,142.654902
2473,107.432853,107.369494,143.441132,142.574093
2474,120.470328,116.056611,144.123574,143.261445
2475,129.412270,131.216112,144.688042,143.878227
2476,101.602493,96.871412,144.489643,143.634657
2477,111.222047,110.021851,144.700854,143.846089
2478,213.109255,214.915520,144.537257,143.651592
2479,164.225726,163.260296,144.084340,143.181555
2480,93.208672,89.649230,143.479972,142.546004
2481,167.104346,164.679721,143.883063,142.942446
2482,245.948268,252.908328,143.674095,142.728546
2483,96.252352,95.031614,142.091180,141.023874
2484,175.994318,177.672815,143.094041,142.071709
2485,170.741416,174.472130,143.010721,141.959464
2486,141.479272,142.807238,142.975618,141.924812
2487,89.806287,85.088274,143.256114,142.197201
2488,230.202381,230.965051,144.293092,143.292989
2489,193.152864,195.671235,142.951393,141.912452
2490,66.585055,64.661399,142.481969,141.411009
2491,123.142729,121.071512,142.889898,141.786133
2492,90.410898,85.129853,142.756109,141.626549
2493,124.924848,120.798224,143.263952,142.198881
2494,100.178468,95.273460,144.214890,143.231062
2495,243.396376,245.645429,144.325516,143.339304
2496,131.131021,128.042485,143.279526,142.242793
2497,175.498370,176.782305,142.909007,141.857172
2498,158.462075,161.245376,141.920002,140.818322
2499,180.117001,183.964552,141.930932,140.803191
2500,189.925694,191.613680,142.048582,140.893074
2501,134.707790,130.292133,141.676862,140.488887
2502,109.915151,111.745578,142.024996,140.877224
2503,142.897289,142.512753,142.355698,141.189606
2504,177.567012,178.571720,141.928669,140.730717
2505,87.091638,83.904688,142.550962,141.380450
2506,211.172758,213.248347,143.117637,141.961571
2507,110.313620,108.667529,142.547246,141.341317
2508,135.109668,135.277688,143.082706,141.885385
2509,49.896487,46.913255,143.578289,142.410203
2510,103.001490,101.224559,144.892594,143.754987
2511,101.844831,99.283173,144.712442,143.509527
2512,259.562258,265.214697,144.839576,143.670796
2513,186.039038,185.532915,143.810864,142.564716
2514,148.029530,148.472908,143.677243,142.437708
2515,119.369782,117.669676,143.922597,142.693404
2516,213.379746,213.280834,143.994991,142.770611
2517,174.096455,174.118520,143.363368,142.124416
2518,171.791844,172.761915,143.468932,142.242536
2519,176.597428,175.366149,142.839261,141.554545
2520,153.014522,149.703269,143.467791,142.293980
2521,75.892617,69.042290,142.815157,141.642195
2522,106.474794,103.095252,144.070610,142.943282
2523,126.109393,127.186658,143.879570,142.731084
2524,185.911010,189.903967,144.955957,143.860344
2525,153.314433,151.205419,144.641966,143.488096
2526,208.493066,216.790381,144.315424,143.129180
2527,172.260969,173.312018,143.667680,142.353903
2528,238.726299,245.256175,143.039585,141.678700
2529,235.923859,240.922268,142.627399,141.237435
2530,100.701869,97.580306,141.497900,140.025239
2531,166.796848,165.393780,141.898079,140.429039
2532,140.321774,137.236368,141.117471,139.622064
2533,185.856118,192.579238,140.762462,139.251835
2534,124.637564,123.152931,141.362198,139.797612
2535,87.820563,83.993044,142.186896,140.649852
2536,189.927565,190.596447,143.272940,141.743040
2537,94.470870,96.147162,142.460481,140.884605
2538,118.262480,113.559581,142.788619,141.189838
2539,169.507657,167.019619,143.022917,141.459577
2540,197.648458,204.311986,142.205979,140.617850
2541,181.036055,188.741487,142.055000,140.390406
2542,148.342613,145.882620,142.026549,140.276659
2543,139.718810,139.480432,141.427159,139.667343
2544,91.700660,85.648167,141.582673,139.803377
2545,132.910344,132.515777,141.802351,139.995859
2546,181.167906,183.177468,142.080305,140.255255
2547,93.398535,85.395823,140.855000,138.958074
2548,182.471322,183.763868,140.751996,138.880507
2549,62.362736,56.399956,140.566821,138.692194
2550,149.481263,148.293957,141.790859,139.980627
2551,127.057939,124.588484,141.682111,139.840306
2552,161.793679,161.698792,141.477110,139.642047
2553,123.222801,120.584868,141.456504,139.628602
2554,223.114122,228.872759,142.428924,140.627723
2555,128.960093,127.673052,141.529612,139.630574
2556,125.658599,123.088657,141.035213,139.123375
2557,143.885349,139.430611,141.052425,139.115349
2558,54.306024,49.575470,140.347708,138.410024
2559,92.532885,86.858539,140.399933,138.470801
2560,164.966029,162.976176,141.000915,139.118302
2561,174.494710,175.253380,140.593966,138.651060
2562,116.185093,113.374066,140.890725,138.946542
2563,199.262082,199.872928,140.992419,139.050527
