state_id,scenario_id,L,method,impl,wall_s,n_obj_calls,first_action,best_total,rep,gap_vs_enum,first_action_match
50yr_0540m_h777_step0,50yr_0540m_h777,3,PSO,vectorized,0.0006012530066072941,1170,0,1.9500000000000002,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,3,PSO,deployed,0.011242299107834697,1170,0,1.9500000000000002,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,3,PSO,vectorized,0.0005216840654611588,1080,0,1.9500000000000002,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,3,PSO,deployed,0.010488841915503144,1080,0,1.9500000000000002,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,3,PSO,vectorized,0.0005556228570640087,1170,0,1.9500000000000002,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,5,ENUM,deployed,0.386706329183653,38880,0,,,,
50yr_0540m_h777_step0,50yr_0540m_h777,5,ENUM,vectorized,0.0020660909358412027,38880,0,3.25,,,
50yr_0540m_h777_step0,50yr_0540m_h777,5,GA,deployed,0.06886277603916824,7500,0,3.25,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,5,GA,vectorized,0.012304416857659817,7000,0,3.25,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,5,GA,deployed,0.0635651289485395,7000,0,3.25,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,5,GA,vectorized,0.009698369074612856,5500,0,3.25,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,5,GA,deployed,0.08016012306325138,8000,0,3.25,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,5,GA,vectorized,0.017723530065268278,7500,0,3.25,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,5,PSO,deployed,0.02740341005846858,2250,0,3.25,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,5,PSO,vectorized,0.0012116660363972187,2250,0,3.25,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,5,PSO,deployed,0.025026577059179544,2100,0,3.25,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,5,PSO,vectorized,0.001146166818216443,2250,0,3.25,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,5,PSO,deployed,0.025403491919860244,2100,0,3.25,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,5,PSO,vectorized,0.001002402976155281,1950,0,3.25,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,6,ENUM,deployed,3.4738037339411676,279936,0,,,,
50yr_0540m_h777_step0,50yr_0540m_h777,6,ENUM,vectorized,0.03443660284392536,279936,0,3.9,,,
50yr_0540m_h777_step0,50yr_0540m_h777,6,GA,deployed,0.08676910796202719,8400,0,3.9,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,6,GA,vectorized,0.017045368906110525,8400,0,3.9,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,6,GA,deployed,0.12401214591227472,10800,0,3.9,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,6,GA,vectorized,0.02207293501123786,10800,0,3.6009375000000006,1,0.29906249999999934,1
50yr_0540m_h777_step0,50yr_0540m_h777,6,GA,deployed,0.11714009311981499,10200,0,3.9,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,6,GA,vectorized,0.022218408063054085,11400,0,3.9,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,6,PSO,deployed,0.03375816089101136,2880,0,3.9,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,6,PSO,vectorized,0.001476092031225562,2700,0,3.9,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,6,PSO,deployed,0.028760879999026656,2520,0,3.9,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,6,PSO,vectorized,0.0015481289010494947,2880,0,3.9,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,6,PSO,deployed,0.029132213909178972,2520,0,3.9,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,6,PSO,vectorized,0.0014551139902323484,2520,0,3.9,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,7,ENUM,deployed,25.82523637684062,1959552,0,,,,
50yr_0540m_h777_step0,50yr_0540m_h777,7,ENUM,vectorized,0.3434358441736549,1959552,0,4.55,,,
50yr_0540m_h777_step0,50yr_0540m_h777,7,GA,deployed,0.1430447578895837,14000,0,4.55,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,7,GA,vectorized,0.021564170019701123,14000,0,4.55,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,7,GA,deployed,0.11471377895213664,11200,0,4.55,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,7,GA,vectorized,0.01559114409610629,10500,0,4.55,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,7,GA,deployed,0.1208454598672688,11900,0,4.55,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,7,GA,vectorized,0.026127096032723784,14700,0,4.55,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,7,PSO,deployed,0.035939709981903434,2940,0,4.55,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,7,PSO,vectorized,0.0018362519331276417,3150,0,4.55,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,7,PSO,deployed,0.038483822951093316,3150,0,4.55,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,7,PSO,vectorized,0.0018122310284525156,3150,0,4.55,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,7,PSO,deployed,0.04713170905597508,3780,0,4.55,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,7,PSO,vectorized,0.001885164063423872,3360,0,4.55,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,8,ENUM,deployed,169.44088888401166,13436928,0,,,,
50yr_0540m_h777_step0,50yr_0540m_h777,8,ENUM,vectorized,3.645664520096034,13436928,0,5.2,,,
50yr_0540m_h777_step0,50yr_0540m_h777,8,GA,deployed,0.15246809902600944,16000,0,5.2,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,8,GA,vectorized,0.02483361796475947,19200,0,5.2,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,8,GA,deployed,0.12142194202169776,12800,0,5.2,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,8,GA,vectorized,0.01967032509855926,15200,0,5.2,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,8,GA,deployed,0.13726035715080798,14400,0,5.2,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,8,GA,vectorized,0.02021609991788864,15200,0,5.2,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,8,PSO,deployed,0.047362162033095956,4800,0,5.2,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,8,PSO,vectorized,0.0016516619361937046,3600,0,5.2,0,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,8,PSO,deployed,0.04615674004890025,4560,0,5.2,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,8,PSO,vectorized,0.0026113539934158325,6240,0,5.2,1,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,8,PSO,deployed,0.036653961054980755,3600,0,5.2,2,0.0,1
50yr_0540m_h777_step0,50yr_0540m_h777,8,PSO,vectorized,0.0015406289603561163,3600,0,5.2,2,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,1,ENUM,deployed,0.0004633439239114523,6,3,,,,
50yr_0540m_h777_step99,50yr_0540m_h777,1,ENUM,vectorized,0.0002653980627655983,6,3,0.6810761273027641,,,
50yr_0540m_h777_step99,50yr_0540m_h777,1,GA,deployed,0.0355778259690851,1100,3,0.6810761273027641,0,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,1,GA,vectorized,0.028211975004523993,1100,3,0.6810761273027641,0,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,1,GA,deployed,0.03283421997912228,1100,3,0.6810761273027641,1,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,1,GA,vectorized,0.02659828308969736,1100,3,0.6810761273027641,1,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,1,GA,deployed,0.011970044812187552,1100,3,0.6810761273027641,2,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,1,GA,vectorized,0.008848247118294239,1100,3,0.6810761273027641,2,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,1,PSO,deployed,0.0034026880748569965,330,3,0.6810761273027641,0,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,1,PSO,vectorized,0.0004487999249249697,330,3,0.6810761273027641,0,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,1,PSO,deployed,0.0034830609802156687,330,3,0.6810761273027641,1,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,1,PSO,vectorized,0.00037282705307006836,330,3,0.6810761273027641,1,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,1,PSO,deployed,0.0032467320561408997,330,3,0.6810761273027641,2,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,1,PSO,vectorized,0.00040088105015456676,330,3,0.6810761273027641,2,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,2,ENUM,deployed,0.002337547019124031,72,3,,,,
50yr_0540m_h777_step99,50yr_0540m_h777,2,ENUM,vectorized,0.00036913296207785606,72,3,1.3632318451748713,,,
50yr_0540m_h777_step99,50yr_0540m_h777,2,GA,deployed,0.06516289315186441,2200,3,1.3632318451748713,0,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,2,GA,vectorized,0.03417933499440551,2200,3,1.3632318451748713,0,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,2,GA,deployed,0.028767707059159875,2200,3,1.3632318451748713,1,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,2,GA,vectorized,0.010395168792456388,2200,3,1.3632318451748713,1,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,2,GA,deployed,0.02173781511373818,2200,3,1.3632318451748713,2,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,2,GA,vectorized,0.01018760190345347,2200,3,1.3632318451748713,2,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,2,PSO,deployed,0.007224451983347535,720,3,1.3632318451748713,0,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,2,PSO,vectorized,0.0007107239216566086,660,3,1.3632318451748713,0,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,2,PSO,deployed,0.006797034991905093,660,3,1.3632318451748713,1,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,2,PSO,vectorized,0.0006257679779082537,660,3,1.3632318451748713,1,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,2,PSO,deployed,0.006682855077087879,660,3,1.3632318451748713,2,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,2,PSO,vectorized,0.0005398320499807596,660,3,1.3632318451748713,2,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,3,ENUM,deployed,0.005959023023024201,648,3,,,,
50yr_0540m_h777_step99,50yr_0540m_h777,3,ENUM,vectorized,0.0003675711341202259,648,3,2.046484983578486,,,
50yr_0540m_h777_step99,50yr_0540m_h777,3,GA,deployed,0.03459618706256151,3600,3,2.046484983578486,0,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,3,GA,vectorized,0.010320642963051796,3300,3,2.046484983578486,0,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,3,GA,deployed,0.03631857316941023,3300,3,2.046484983578486,1,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,3,GA,vectorized,0.03443053597584367,3300,3,2.046484983578486,1,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,3,GA,deployed,0.10404933686368167,3600,3,2.046484983578486,2,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,3,GA,vectorized,0.037104320945218205,3600,3,2.046484983578486,2,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,3,PSO,deployed,0.03995760204270482,1350,4,2.0081176702762944,0,0.038367313302191786,0
50yr_0540m_h777_step99,50yr_0540m_h777,3,PSO,vectorized,0.001947204116731882,1080,3,2.046484983578486,0,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,3,PSO,deployed,0.031223761849105358,1080,3,2.046484983578486,1,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,3,PSO,vectorized,0.002196173882111907,1260,3,2.046484983578486,1,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,3,PSO,deployed,0.02889755694195628,990,3,2.046484983578486,2,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,3,PSO,vectorized,0.0018112151883542538,1170,3,2.046484983578486,2,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,5,ENUM,deployed,0.3940718879457563,38880,3,,,,
50yr_0540m_h777_step99,50yr_0540m_h777,5,ENUM,vectorized,0.00253986194729805,38880,3,3.416337424810136,,,
50yr_0540m_h777_step99,50yr_0540m_h777,5,GA,deployed,0.09028927702456713,10000,3,3.416337424810136,0,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,5,GA,vectorized,0.0134551958180964,7000,3,3.416337424810136,0,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,5,GA,deployed,0.07643107511103153,8000,3,3.416337424810136,1,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,5,GA,vectorized,0.016776053002104163,7500,3,3.416337424810136,1,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,5,GA,deployed,0.06870125001296401,6500,3,3.416337424810136,2,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,5,GA,vectorized,0.015630653128027916,7000,3,3.38706270028854,2,0.029274724521596074,1
50yr_0540m_h777_step99,50yr_0540m_h777,5,PSO,deployed,0.025886742863804102,2400,3,3.38706270028854,0,0.029274724521596074,1
50yr_0540m_h777_step99,50yr_0540m_h777,5,PSO,vectorized,0.0013633719645440578,2250,3,3.38706270028854,0,0.029274724521596074,1
50yr_0540m_h777_step99,50yr_0540m_h777,5,PSO,deployed,0.017581434920430183,1650,3,3.337989198615348,1,0.07834822619478787,1
50yr_0540m_h777_step99,50yr_0540m_h777,5,PSO,vectorized,0.0012760818935930729,2400,3,3.416337424810136,1,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,5,PSO,deployed,0.019982052966952324,1950,3,3.416337424810136,2,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,5,PSO,vectorized,0.0010049568954855204,1800,3,3.416337424810136,2,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,6,ENUM,deployed,2.835556861013174,279936,3,,,,
50yr_0540m_h777_step99,50yr_0540m_h777,6,ENUM,vectorized,0.03068808000534773,279936,3,4.1029543595395355,,,
50yr_0540m_h777_step99,50yr_0540m_h777,6,GA,deployed,0.11139595205895603,12600,3,4.077050862056506,0,0.025903497483029447,1
50yr_0540m_h777_step99,50yr_0540m_h777,6,GA,vectorized,0.016750737093389034,10200,3,4.1029543595395355,0,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,6,GA,deployed,0.13933143601752818,15600,3,4.077050862056506,1,0.025903497483029447,1
50yr_0540m_h777_step99,50yr_0540m_h777,6,GA,vectorized,0.01427413895726204,8400,3,4.1029543595395355,1,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,6,GA,deployed,0.12514435802586377,13800,3,4.077050862056506,2,0.025903497483029447,1
50yr_0540m_h777_step99,50yr_0540m_h777,6,GA,vectorized,0.016675760969519615,10200,3,4.077050862056506,2,0.025903497483029447,1
50yr_0540m_h777_step99,50yr_0540m_h777,6,PSO,deployed,0.030390996020287275,3240,3,4.077050862056506,0,0.025903497483029447,1
50yr_0540m_h777_step99,50yr_0540m_h777,6,PSO,vectorized,0.0018060021102428436,3420,3,4.1029543595395355,0,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,6,PSO,deployed,0.0293891669716686,3060,3,4.077050862056506,1,0.025903497483029447,1
50yr_0540m_h777_step99,50yr_0540m_h777,6,PSO,vectorized,0.0020196600817143917,4140,3,4.1029543595395355,1,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,6,PSO,deployed,0.022375202039256692,2340,3,4.1029543595395355,2,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,6,PSO,vectorized,0.0019826849456876516,4140,3,4.1029543595395355,2,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,7,ENUM,deployed,18.353753327857703,1959552,3,,,,
50yr_0540m_h777_step99,50yr_0540m_h777,7,ENUM,vectorized,0.35959435789845884,1959552,3,4.7907041781011594,,,
50yr_0540m_h777_step99,50yr_0540m_h777,7,GA,deployed,0.21548959100618958,14700,3,4.7907041781011594,0,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,7,GA,vectorized,0.019845993956550956,12600,3,4.7907041781011594,0,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,7,GA,deployed,0.12572436803020537,12600,3,4.7907041781011594,1,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,7,GA,vectorized,0.027230388950556517,16800,3,4.723160405506668,1,0.06754377259449118,1
50yr_0540m_h777_step99,50yr_0540m_h777,7,GA,deployed,0.11158061190508306,11200,3,4.768173129687055,2,0.022531048414104582,1
50yr_0540m_h777_step99,50yr_0540m_h777,7,GA,vectorized,0.03262207005172968,19600,3,4.7667341587284815,2,0.023970019372677953,1
50yr_0540m_h777_step99,50yr_0540m_h777,7,PSO,deployed,0.09575855801813304,4620,3,4.7907041781011594,0,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,7,PSO,vectorized,0.003234991105273366,6090,3,4.6981209052472845,0,0.09258327285387491,1
50yr_0540m_h777_step99,50yr_0540m_h777,7,PSO,deployed,0.03485315199941397,3360,3,4.723160405506668,1,0.06754377259449118,1
50yr_0540m_h777_step99,50yr_0540m_h777,7,PSO,vectorized,0.0017130658961832523,3780,3,4.723160405506668,1,0.06754377259449118,1
50yr_0540m_h777_step99,50yr_0540m_h777,7,PSO,deployed,0.02305789105594158,2520,3,4.748571958103807,2,0.042132219997352394,1
50yr_0540m_h777_step99,50yr_0540m_h777,7,PSO,vectorized,0.002023140201345086,5040,3,4.768173129687055,2,0.022531048414104582,1
50yr_0540m_h777_step99,50yr_0540m_h777,8,ENUM,deployed,131.75277067301795,13436928,3,,,,
50yr_0540m_h777_step99,50yr_0540m_h777,8,ENUM,vectorized,2.617932572029531,13436928,3,5.479586760181482,,,
50yr_0540m_h777_step99,50yr_0540m_h777,8,GA,deployed,0.13400664902292192,15200,3,5.479586760181482,0,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,8,GA,vectorized,0.017344017047435045,13600,3,5.460407342582175,0,0.019179417599306525,1
50yr_0540m_h777_step99,50yr_0540m_h777,8,GA,deployed,0.15087895304895937,16800,3,5.299685967609676,1,0.17990079257180547,1
50yr_0540m_h777_step99,50yr_0540m_h777,8,GA,vectorized,0.023508395068347454,17600,3,5.460407342582175,1,0.019179417599306525,1
50yr_0540m_h777_step99,50yr_0540m_h777,8,GA,deployed,0.2163605960085988,24000,3,5.412473552117932,2,0.06711320806354948,1
50yr_0540m_h777_step99,50yr_0540m_h777,8,GA,vectorized,0.021913781063631177,16800,3,5.479586760181482,2,0.0,1
50yr_0540m_h777_step99,50yr_0540m_h777,8,PSO,deployed,0.05068212584592402,5280,3,5.438738407016319,0,0.04084835316516244,1
50yr_0540m_h777_step99,50yr_0540m_h777,8,PSO,vectorized,0.0017909291200339794,3840,3,5.415175074861292,0,0.0644116853201897,1
50yr_0540m_h777_step99,50yr_0540m_h777,8,PSO,deployed,0.061602784087881446,6480,3,5.460407342582175,1,0.019179417599306525,1
50yr_0540m_h777_step99,50yr_0540m_h777,8,PSO,vectorized,0.0032905330881476402,7920,3,5.3492496561630425,1,0.13033710401843912,1
50yr_0540m_h777_step99,50yr_0540m_h777,8,PSO,deployed,0.1107193031348288,11520,3,5.460407342582175,2,0.019179417599306525,1
50yr_0540m_h777_step99,50yr_0540m_h777,8,PSO,vectorized,0.002244009170681238,4800,3,5.3986274329799935,2,0.08095932720148813,1
50yr_0540m_h777_step198,50yr_0540m_h777,1,ENUM,deployed,0.00024329684674739838,6,1,,,,
50yr_0540m_h777_step198,50yr_0540m_h777,1,ENUM,vectorized,0.0001741379965096712,6,1,0.6572853763062099,,,
50yr_0540m_h777_step198,50yr_0540m_h777,1,GA,deployed,0.011506953043863177,1100,1,0.6572853763062099,0,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,1,GA,vectorized,0.008422327926382422,1100,1,0.6572853763062099,0,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,1,GA,deployed,0.01145016704685986,1100,1,0.6572853763062099,1,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,1,GA,vectorized,0.00879862392321229,1100,1,0.6572853763062099,1,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,1,GA,deployed,0.011385215912014246,1100,1,0.6572853763062099,2,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,1,GA,vectorized,0.00902398582547903,1100,1,0.6572853763062099,2,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,1,PSO,deployed,0.0033811437897384167,330,1,0.6572853763062099,0,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,1,PSO,vectorized,0.0004344859626144171,330,1,0.6572853763062099,0,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,1,PSO,deployed,0.0033062470611184835,330,1,0.6572853763062099,1,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,1,PSO,vectorized,0.0003426419571042061,330,1,0.6572853763062099,1,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,1,PSO,deployed,0.0032861430663615465,330,1,0.6572853763062099,2,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,1,PSO,vectorized,0.0003456601407378912,330,1,0.6572853763062099,2,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,2,ENUM,deployed,0.0008271830156445503,72,1,,,,
50yr_0540m_h777_step198,50yr_0540m_h777,2,ENUM,vectorized,0.00021461211144924164,72,1,1.314476758805549,,,
50yr_0540m_h777_step198,50yr_0540m_h777,2,GA,deployed,0.0211254779715091,2200,1,1.314476758805549,0,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,2,GA,vectorized,0.009988900972530246,2200,1,1.314476758805549,0,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,2,GA,deployed,0.022129463031888008,2200,1,1.314476758805549,1,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,2,GA,vectorized,0.010170159861445427,2200,1,1.314476758805549,1,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,2,GA,deployed,0.021816205931827426,2200,1,1.314476758805549,2,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,2,GA,vectorized,0.010002188151702285,2200,1,1.314476758805549,2,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,2,PSO,deployed,0.006428608205169439,660,1,1.314476758805549,0,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,2,PSO,vectorized,0.0006336178630590439,660,1,1.314476758805549,0,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,2,PSO,deployed,0.006642205873504281,660,1,1.314476758805549,1,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,2,PSO,vectorized,0.0006056621205061674,780,1,1.314476758805549,1,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,2,PSO,deployed,0.006910773925483227,660,1,1.314476758805549,2,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,2,PSO,vectorized,0.0006113669369369745,660,1,1.314476758805549,2,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,3,ENUM,deployed,0.017910945927724242,648,1,,,,
50yr_0540m_h777_step198,50yr_0540m_h777,3,ENUM,vectorized,0.00041230209171772003,648,1,1.971566654960405,,,
50yr_0540m_h777_step198,50yr_0540m_h777,3,GA,deployed,0.10226650699041784,3600,1,1.971566654960405,0,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,3,GA,vectorized,0.039654930820688605,3900,1,1.971566654960405,0,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,3,GA,deployed,0.09247643384151161,3300,1,1.971566654960405,1,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,3,GA,vectorized,0.03220125799998641,3300,1,1.971566654960405,1,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,3,GA,deployed,0.1503664709161967,5400,2,1.9086676278921804,2,0.06289902706822459,0
50yr_0540m_h777_step198,50yr_0540m_h777,3,GA,vectorized,0.032444035867229104,3300,1,1.971566654960405,2,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,3,PSO,deployed,0.035782202146947384,1260,2,1.9086676278921804,0,0.06289902706822459,0
50yr_0540m_h777_step198,50yr_0540m_h777,3,PSO,vectorized,0.00157801597379148,990,1,1.971566654960405,0,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,3,PSO,deployed,0.027668297989293933,990,1,1.971566654960405,1,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,3,PSO,vectorized,0.0020323870703577995,1440,1,1.971566654960405,1,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,3,PSO,deployed,0.035995734855532646,1260,1,1.971566654960405,2,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,3,PSO,vectorized,0.002035774989053607,1170,1,1.971566654960405,2,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,5,ENUM,deployed,1.0914010221604258,38880,1,,,,
50yr_0540m_h777_step198,50yr_0540m_h777,5,ENUM,vectorized,0.004737147130072117,38880,1,3.285413925411941,,,
50yr_0540m_h777_step198,50yr_0540m_h777,5,GA,deployed,0.19214215222746134,7000,1,3.285413925411941,0,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,5,GA,vectorized,0.0646420419216156,10500,1,3.22094715158378,0,0.06446677382816102,1
50yr_0540m_h777_step198,50yr_0540m_h777,5,GA,deployed,0.16311176004819572,6000,1,3.285413925411941,1,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,5,GA,vectorized,0.04600988794118166,7500,1,3.285413925411941,1,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,5,GA,deployed,0.24723191396333277,12500,1,3.184476758805549,2,0.10093716660639185,1
50yr_0540m_h777_step198,50yr_0540m_h777,5,GA,vectorized,0.015145210083574057,8000,1,3.22094715158378,2,0.06446677382816102,1
50yr_0540m_h777_step198,50yr_0540m_h777,5,PSO,deployed,0.027462685015052557,2850,1,3.22094715158378,0,0.06446677382816102,1
50yr_0540m_h777_step198,50yr_0540m_h777,5,PSO,vectorized,0.0013034101575613022,2100,1,3.285413925411941,0,0.0,1
50yr_0540m_h777_step198,50yr_0540m_h777,5,PSO,deployed,0.025506905047222972,2700,1,3.22094715158378,1,0.06446677382816102,1
50yr_0540m_h777_step198,50yr_0540m_h777,5,PSO,vectorized,0.0015436650719493628,2850,1,3.22094715158378,1,0.06446677382816102,1
50yr_0540m_h777_step198,50yr_0540m_h777,5,PSO,deployed,0.024408330908045173,2550,1,3.22094715158378,2,0.06446677382816102,1
50yr_0540m_h777_step198,50yr_0540m_h777,5,PSO,vectorized,0.001236436190083623,2400,1,3.22094715158378,2,0.06446677382816102,1
50yr_0540m_h777_step198,50yr_0540m_h777,6,ENUM,deployed,2.7714836271479726,279936,1,,,,
