duration_int,model,n_seeds,max_level_m_mean,max_level_m_std,max_level_m_ci95_half,max_level_m_ci95_lo,max_level_m_ci95_hi,n_switches_mean,n_switches_std,n_switches_ci95_half,n_switches_ci95_lo,n_switches_ci95_hi,n_intervals_100_mean,n_intervals_100_std,n_intervals_100_ci95_half,n_intervals_100_ci95_lo,n_intervals_100_ci95_hi,n_intervals_170_mean,n_intervals_170_std,n_intervals_170_ci95_half,n_intervals_170_ci95_lo,n_intervals_170_ci95_hi,n_dryrun_proxy_mean,n_dryrun_proxy_std,n_dryrun_proxy_ci95_half,n_dryrun_proxy_ci95_lo,n_dryrun_proxy_ci95_hi,cum_reward_mean,cum_reward_std,cum_reward_ci95_half,cum_reward_ci95_lo,cum_reward_ci95_hi,overflow_flag_mean,overflow_flag_std,overflow_flag_ci95_half,overflow_flag_ci95_lo,overflow_flag_ci95_hi,scope
60,GA-guided,5,9.997277906567021,0.004276963198555762,0.005310551225289117,9.991967355341732,10.00258845779231,0.04466666666666667,0.06366579406033772,0.07905152440177654,-0.034384857735109874,0.1237181910684432,0.5106666666666666,0.744152762094809,0.9239876938570166,-0.41332102719035,1.4346543605236832,0.05466666666666666,0.10795060598872677,0.13403838104048194,-0.07937171437381527,0.1887050477071486,0.003333333333333333,0.005773502691896258,0.007168750436060117,-0.0038354171027267835,0.01050208376939345,37.71230125509396,0.02075081125074901,0.025765535263576715,37.68653571983039,37.738066790357536,0.998,0.0029814239699997324,0.003701926806930414,0.9942980731930696,1.0017019268069305,by_duration
60,GA-only,5,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7,0.0,0.0,37.7,37.7,1.0,0.0,0.0,1.0,1.0,by_duration
60,PSO-guided,5,10.0,0.0,0.0,10.0,10.0,0.008,0.01788854381999832,0.022211560841582392,-0.014211560841582392,0.030211560841582392,0.13866666666666666,0.31006809287997084,0.3850003879207614,-0.24633372125409475,0.523667054587428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.70427377534919,0.00955645220134673,0.011865902648967365,37.69240787270022,37.716139677998164,1.0,0.0,0.0,1.0,1.0,by_duration
60,PSO-only,5,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7,0.0,0.0,37.7,37.7,1.0,0.0,0.0,1.0,1.0,by_duration
60,Regular,5,9.982427038847941,0.028038252236093873,0.03481408837411402,9.947612950473827,10.017241127222055,0.9433333333333334,1.719237557110063,2.134715379023357,-1.1913820456900237,3.0780487123566904,10.344,16.758470064086662,20.808388943551975,-10.464388943551976,31.152388943551976,3.0919999999999996,5.995487933067295,7.444381518154774,-4.3523815181547745,10.536381518154773,0.016,0.022410315085295483,0.027826081429814173,-0.011826081429814173,0.04382608142981417,38.1521879326384,0.8287501789449834,1.029029260700915,37.12315867193748,39.181217193339315,0.9786666666666666,0.03354930037356301,0.04165695843877737,0.9370097082278892,1.020323625105444,by_duration
120,GA-guided,5,10.0,0.0,0.0,10.0,10.0,0.12933333333333336,0.20174791751644483,0.2505031258927526,-0.12116979255941923,0.37983645922608594,0.064,0.09841522014178272,0.1221986357253498,-0.05819863572534979,0.18619863572534978,0.0013333333333333335,0.00298142396999972,0.0037019268069303983,-0.0023685934735970648,0.005035260140263732,0.06266666666666668,0.0957253014272263,0.1188586604993905,-0.05619199383272383,0.18152532716605718,57.18089897523854,0.029526688540215076,0.036662226146560783,57.14423674909198,57.2175612013851,1.0,0.0,0.0,1.0,1.0,by_duration
120,GA-only,5,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.20000000000001,0.0,0.0,57.20000000000001,57.20000000000001,1.0,0.0,0.0,1.0,1.0,by_duration
120,PSO-guided,5,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.20000000000001,0.0,0.0,57.20000000000001,57.20000000000001,1.0,0.0,0.0,1.0,1.0,by_duration
120,PSO-only,5,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.20000000000001,0.0,0.0,57.20000000000001,57.20000000000001,1.0,0.0,0.0,1.0,1.0,by_duration
120,Regular,5,10.0,0.0,0.0,10.0,10.0,0.8620000000000001,1.3230070966467935,1.6427302812744145,-0.7807302812744144,2.5047302812744148,13.819999999999999,20.806967315995113,25.835262228073585,-12.015262228073587,39.65526222807358,1.9120000000000001,4.275361972979598,5.308563041138191,-3.396563041138191,7.220563041138191,0.054000000000000006,0.08049844718999244,0.09995202378712076,-0.04595202378712075,0.15395202378712075,57.75407667239481,0.9094024055027855,1.1291722267927116,56.6249044456021,58.88324889918752,1.0,0.0,0.0,1.0,1.0,by_duration
180,GA-guided,5,10.0,0.0,0.0,10.0,10.0,0.08133333333333334,0.1818668621699829,0.22581753522275427,-0.14448420188942093,0.30715086855608764,0.05466666666666666,0.1222383827699885,0.15177899908414633,-0.09711233241747966,0.206445665750813,0.0,0.0,0.0,0.0,0.0,0.05466666666666666,0.1222383827699885,0.15177899908414633,-0.09711233241747966,0.206445665750813,76.68589222027674,0.031545954472900456,0.03916947595797557,76.64672274431877,76.72506169623472,1.0,0.0,0.0,1.0,1.0,by_duration
180,GA-only,5,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.70000000000005,0.0,0.0,76.70000000000005,76.70000000000005,1.0,0.0,0.0,1.0,1.0,by_duration
180,PSO-guided,5,10.0,0.0,0.0,10.0,10.0,0.002666666666666667,0.00596284793999944,0.0074038536138607966,-0.0047371869471941296,0.010070520280527464,0.0013333333333333335,0.00298142396999972,0.0037019268069303983,-0.0023685934735970648,0.005035260140263732,0.0,0.0,0.0,0.0,0.0,0.0013333333333333335,0.00298142396999972,0.0037019268069303983,-0.0023685934735970648,0.005035260140263732,76.69960125982841,0.0008916101291440188,0.001107080197791939,76.69849417963061,76.70070834002621,1.0,0.0,0.0,1.0,1.0,by_duration
180,PSO-only,5,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.70000000000005,0.0,0.0,76.70000000000005,76.70000000000005,1.0,0.0,0.0,1.0,1.0,by_duration
180,Regular,5,10.0,0.0,0.0,10.0,10.0,0.8413333333333334,0.9511355786053264,1.1809908053649423,-0.3396574720316089,2.0223241386982758,21.738,25.983467564331495,32.26273622312572,-10.524736223125721,54.00073622312572,1.264,2.826389923559734,3.509426612970017,-2.245426612970017,4.773426612970017,0.03,0.04422166387140533,0.05490844796979219,-0.02490844796979219,0.08490844796979219,77.5323353442084,1.0438396060703015,1.296098058756695,76.23623728545171,78.8284334029651,1.0,0.0,0.0,1.0,1.0,by_duration
240,GA-guided,5,10.0,0.0,0.0,10.0,10.0,0.07866666666666668,0.16495117122618103,0.204813930773094,-0.12614726410642735,0.2834805974397607,0.06533333333333333,0.1405663149153768,0.1745361325905965,-0.10920279925726317,0.23986946592392983,0.0,0.0,0.0,0.0,0.0,0.06533333333333333,0.1405663149153768,0.1745361325905965,-0.10920279925726317,0.23986946592392983,96.18464246146372,0.03274942705051268,0.04066378453042216,96.1439786769333,96.22530624599415,1.0,0.0,0.0,1.0,1.0,by_duration
240,GA-only,5,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2,0.0,0.0,96.2,96.2,1.0,0.0,0.0,1.0,1.0,by_duration
240,PSO-guided,5,10.0,0.0,0.0,10.0,10.0,0.06933333333333333,0.15503404643998542,0.1925001939603807,-0.12316686062704738,0.261833527293714,0.05733333333333333,0.12820123070998796,0.15918285269800714,-0.1018495193646738,0.21651618603134049,0.0,0.0,0.0,0.0,0.0,0.034666666666666665,0.07751702321999271,0.09625009698019035,-0.06158343031352369,0.130916763646857,96.188748902778,0.02515821820985282,0.031238053810128657,96.15751084896787,96.21998695658813,1.0,0.0,0.0,1.0,1.0,by_duration
240,PSO-only,5,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2,0.0,0.0,96.2,96.2,1.0,0.0,0.0,1.0,1.0,by_duration
240,Regular,5,10.0,0.0,0.0,10.0,10.0,0.78,0.775886589650833,0.9633904450585384,-0.1833904450585384,1.7433904450585385,33.166666666666664,33.84171300169199,42.02003667174527,-8.853370005078602,75.18670333841193,0.9273333333333333,2.073580371134805,2.5746900942200917,-1.6473567608867583,3.502023427553425,0.022666666666666665,0.050684207489995234,0.06293275571781677,-0.0402660890511501,0.08559942238448344,97.4700634178316,1.3234025850996876,1.6432213450480784,95.82684207278352,99.11328476287967,1.0,0.0,0.0,1.0,1.0,by_duration
360,GA-guided,5,10.0,0.0,0.0,10.0,10.0,0.010666666666666668,0.02385139175999776,0.029615414455443186,-0.018948747788776518,0.040282081122109854,0.005333333333333334,0.01192569587999888,0.014807707227721593,-0.009474373894388259,0.020141040561054927,0.0,0.0,0.0,0.0,0.0,0.005333333333333334,0.01192569587999888,0.014807707227721593,-0.009474373894388259,0.020141040561054927,135.19840500000004,0.0035665284241193436,0.004428429942799403,135.19397657005723,135.20283342994284,1.0,0.0,0.0,1.0,1.0,by_duration
